用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
72153589,咸鱼吃小猫,4,？？？这个什么啊，突然卡出来的,1,2025-02-28 20:46,HONOR 100
600925162,水泥封心（大号）,5,和平营地随随便便就领上体验服资格了,,2025-02-28 20:02,红米 Note 10 5G
701157623,YC校办（考核官）,5,太帅了,1,2025-02-28 18:40,iPhone 13
696920803,夏明,5,这个射击游戏是我玩的最好的一个，同时也是一个联机游戏，可以跟好朋友一起玩，玩法也非常丰富，里面也可以找到跟自己志趣相投的队友，你幸运的话，会遇到好的朋友，幸运不好，遇到坏的，但你不用管，玩游戏开心就好,,2025-02-28 15:41,VIVO IQOO Z1
706277409,小样帅不死你,5,我为什么没有皮肤,,2025-02-28 12:24,OPPO A52中国版
665696871,炖蘑菇,1,鄙视链严重，不欢迎新手<br />🙌🏻合作体验：<br />队友不会合作<br />🎮操作细节：<br />人物僵硬，什么都有后摇,,2025-02-28 07:04,中兴7543N
602885811,人气爆棚的解谜玩家,5,好玩,,2025-02-28 01:23,iPhone 15 Pro Max
547899118,南巷,1,两年老兵上线，三刀被砍死😅,2,2025-02-27 23:15,未提供
473128449,氵ㄘㄋ,3,总是卡退官方也不帮我改一下玩个机甲也会卡退一颗电池就浪费了,1,2025-02-27 20:29,Vivo X9Plus L
679729179,小鱼干,5,"为什么有皮肤的载具就可以从水上越过去,普通的崽就为什么不行",1,2025-02-27 19:52,OPPO A5
704588404,ღ,5,是根本拿不到体验服也是骗人的吧？,1,2025-02-27 17:16,OPPO A72
509252739,孤独小学生,1,和平玩家真挺关心人的，一进队伍就问我活着干啥的😶,3,2025-02-27 16:11,华为 Nova 5 Pro
99655833,KasaZ4,2,优化是真不行，以前870给我卡死了，根本无法正常游玩，换了个8gen1的手机是好一点了，可还是会出现掉帧和卡顿的情况，这游戏是怎么做到每个版本优化都那么烂的，画质是没提升的，体验是低下的。以前3g运存的手机我玩的不亦乐乎，现在稍微卡顿掉帧点我就来气，回不到以前咯,,2025-02-27 10:30,Redmi K60
635296281,夜神,5,非常推荐玩和平精英因为三年换了一句无版权<br />🙌🏻合作体验：<br />🎮操作细节：,,2025-02-26 22:28,OPPO PEQM00
653171569,冰少,4,从S1玩到了现在见正了这个游戏的素质也是一代不如一代🙌🏻,2,2025-02-26 21:36,未提供
678546895,我爱大美女,5,希望能多出点免费皮肤,,2025-02-26 21:11,OPPO PFTM10
353777449,槿羊,2,无脑封号，和平精英你是这个🙃,,2025-02-26 14:06,HONOR Magic6 Pro
47504350,小爱xiaoai,1,打个爆破队友都不是人，而且爆破的地图就是CS 2中的沙二改版，,,2025-02-25 22:46,Realme真我GT Neo2T
592027243,是啊,1,这么久还没适配90帧,,2025-02-25 19:42,Vivo S18
531009157,？,5,某些队友素质感人，服务器有点拉胯，其他很好,,2025-02-25 19:31,未提供
676948050,言業,1,全是人机，改名叫人机精英得了。没真人可以直接停服,,2025-02-25 07:06,小米13
644655406,娜美也要玩游戏,5,哈哈为了我朋友玩的这个游戏也是因为身边的人都在玩我也凑个热闹玩 原本我是有个老号的43级还是44级来着小的时候放学回来就打开手机点击和平精英经常玩那个图书馆地图觉得老好玩了那个时候还求了我妈氪了6块钱这游戏给我创造了非常多的印象和黑历史我还记得有一天中午我喜欢看蜡笔小新然后跟别人聊天发语音就突然感觉我的声音挺像蜡笔小新的（简单的来说就是声音非常小孩而且稍微粗一点罢了）之后啊我开了两把团竞直接开麦模仿快手的一个视频我记得那个视频就是一个配音的视频就是开麦跟队友说话然后声音是蜡笔小新现在看来非常的假但我小时候特别相信认为是真的然后就直接模仿那个视频直接开麦然后说了几句模仿小新的话然后有一个队友也开麦了我就以为是因为很像小新队友才开的麦我就说得更加卖力了 南平<br />🌃画面音乐：<br />毕竟也只是个老游戏了画面肯定是比不上新游戏的 音乐还可以<br />✍🏻建议：<br />不要太圈钱了 多出几个团竞玩法吧,46,2025-02-25 03:25,未提供
446670077,鼠鼠没吃饱,4,🙌🏻合作体验：<br />队友你强他也强你弱他也弱，所以大家不要骂队友。有可能是你自己不行,,2025-02-24 21:31,Vivo X21i A
8483933,吉拉勿追,3,和平接入ds后会发生什么变化吗，应该不会用于人机吧,,2025-02-24 03:18,一加手机12
637210297,.,1,特别推荐大家去玩，玩家素质特别好，动不动就是拿那个筷子或者问候家人🤣，而且里面的皮肤都特别便宜，只需1000多就能全款拿下😂，特别是那世界聊天频道全是CPdd，更真实的还有穿裙子上战场，战场上还能开豪车，而且那海报也特别勾引人氪金，并且宣传片做得也特别好，也特别“真实”,3,2025-02-23 20:40,"iPad16,3 "
373145781,User373145781,5,游戏总体来说不错，但是皮肤出的太花里胡哨了，在游戏里都能开4s店了，但是这个游戏应该有可玩性，新出了地铁模式，和绿洲起源模式，但是魔是众多bug也多，有一些bug甚至好几个赛季都没改,,2025-02-23 18:37,华为 Nova 5 Pro
565723875,91.,1,这个跑车太性价比了,,2025-02-23 17:48,HONOR 200 Pro
703231044,姜岭,5,特别好玩，我也特别喜欢，除了没有皮肤，但是也是很好，但是也是会生气的，玩着玩着也会生气的，所以有点推荐的😁😁😁😁😁😁😁😁😁😁😁😂😂,,2025-02-23 14:34,Oppo A58
647237426,保底不歪,1,抄PUBG地铁逃生模式，还打压PUBG🤮,3,2025-02-23 13:19,Vivo Y36s
705674730,小祝不唾觉,3,好玩哟。就是要等🙃🙃🙃,,2025-02-23 13:05,HUAWEI Mate 20 X
703680810,ABCD,1,🎮可玩性：<br />好家伙，全是骗装备的,,2025-02-23 11:55,Honor荣耀X60
545036174,小肠肠,5,这款游戏非常值得体验不管是画面角色动作和体验都非常好,,2025-02-23 09:20,Vivo V2166A
574776814,槐荫森林,5,有谁知道兑换码的吗🤪ε٩(๑&gt; ₃ &lt;)۶з,,2025-02-23 08:53,SANNAING I14 Pro Max
416137357,小号,5,大家可以去玩，特别是地铁逃生，一把能给你气死，打一局直接给你掉三个金，哪个突击？好不容易得了这么多装备，一掉就是全掉，对面在箱子后面都能打到我，机甲模式不给用也就算了，机甲250血一梭子给我秒了什么概念？浙江是枪枪爆头了，这个游戏建议去玩，说白了就是:别人的伤害永远比我们高，我们的伤害一梭子伤害只有一，对面几枪我们就死了，穿个七套，还没有，人家六套好，建议去玩这个游戏，然后多给点差评，五星差评!,59,2025-02-23 08:53,iQOO Neo 5
477517775,User477517775,1,一坨沟石，光子，玩儿不起就别创游戏，热度没人家高还急眼了😂😂😂,4,2025-02-23 08:17,Vivo S1
73098852,手机用户73098852,4,吃鸡，枪林弹雨感觉不错！,,2025-02-22 22:46,华为Nova 3e
509950861,无,5,确实好玩但是晋级赛被打破防了,,2025-02-22 22:22,未提供
497083794,尽,4,好玩 很氪金，，大小号加起来玩了五年差不多，一辆车皮都没有😅，紫套就四件，希望各位土豪踊跃下载。,,2025-02-22 21:48,小米24122RKC7C
559709543,666,5,这个算极品词条吗，求回答,,2025-02-22 21:40,未提供
705205285,小红帽老弟,5,我单纯的觉得很好玩儿。,,2025-02-22 20:11,小米23077RABDC
106006333,手机用户106006333,1,说实话🙂，一直挺想评论和平精英的😝，官方也是越来越不当回事了😲，送的没几个😰，充得倒不少😭，随便一个衣服一个车皮轻则几百😤重则上千😱，环境也是一坨🙄，该魔怔的魔怔😈，该疯的疯😍,4,2025-02-22 18:15,未提供
675908424,新之助,5,很好玩，还可以免费领到很多衣服和包包,2,2025-02-22 14:48,OPPO A11x中国版
41240668,简,2,全是充值入口,4,2025-02-22 11:37,OPPO Find X8
685707992,王者,4,也是玩了好几年的老玩家了因为taptap看不到我的实际游玩时间从19年就开始玩<br />🔖运营服务：<br />一开始福利还可以现在春节福利也很多<br />🎮可玩性：<br />有但不多个人认为地铁逃生好玩当然是搬运过来的<br />✍🏻建议：<br />希望把游戏体验度优化一下全是小学生体验不好（没有说所有只是部分）建议可以搞一个老年人过大也不能登录游戏这样子可以有效防止小学生玩游戏时间多,,2025-02-22 08:41,华为PAL-AL00
516566542,·林芝然·,3,还可以吧，地铁逃生爆率改一下有一次我刚刷到爆炸猎弓.杰西就玩了一局就直接爆了出去害得我一辈子没了😭😭😭,,2025-02-22 00:53,STARLET M66 Pro
48521412,Quantum,1,热度不行了，腾子又要开始新一轮枪战氪金手游养蛊了😅,3,2025-02-22 00:48,Vivo iQOO
413803322,阿巴阿巴……,3,666，抽降落伞模拟器😡,1,2025-02-21 18:56,未提供
508196557,於澪,1,私人游戏，复活一次键位变了,2,2025-02-21 12:49,未提供
445259551,疯狂的狮子,1,明显的透视外挂，就因为氪的钱多，就不会被封号？玩这游戏就是被花钱找罪受，纯纯享受被外挂狩猎的被虐感,4,2025-02-21 10:03,小米Xiaomi 14
366969478,人机,4,还好，玩了一千多个小时了,,2025-02-21 01:48,未提供
66899343,路翔,3,不是哥们，咱不会做别做行吗？我一直860还没有一个7几几的处理器好。咋的是我860不行了吗还是说那7几几的处理器比我的好。皮肤越来越那啥了。咱的优化越来越差了。我打国际服我都不带卡一下子。你大把的你倒好给我卡成零帧了,,2025-02-20 19:24,未提供
697652187,火云邪神,1,微区S2牢玩家，这游戏真就是一坨了，下的不玩的地图能重新下然后暂停在那搁着不管就算是它唯一的优点了，网上那些延迟枪问题不少见了，对枪也是答辩，就差一枪刚打出去然后被对面打死了，而且为什么要有个对面被打了的特效，就很难受，游戏问题也不管，打把年兽大作战有个若至小孩在那开麦叫唤还只用拳头打怪，骂他一顿结果被举报了，虽然后面也举报那小孩了，但就很烦人，中高打不过，低端全是炸鱼的，这游戏别活了😂,4,2025-02-20 18:35,Huawei Nova 7 SE
652458171,温霜降,3,希望多出点免费的皮肤,1,2025-02-20 18:24,Realme真我GT Neo6
698594443,帅就一个字，我只说一次,4,很好玩，但抽皮肤，有点不好使，抽了好几千才一个主套，有点难抽,,2025-02-20 13:56,Honor X10
704751813,白小布,3,但是我感觉皮肤有点太贵了，搞点免费的皮肤呗。然后呢还有那个开着开着车。突然间下车就会死掉。,,2025-02-20 12:35,TabIePC
691137117,嵩崇,5,这游戏很不错，和朋友一起开黑吃鸡吧！,,2025-02-20 10:42,华为畅享9S
603178740,冷月leng,3,嗯，遇到很多挂的，就放弃了,1,2025-02-20 10:29,未提供
704104571,恋爱专家,5,非常好好玩，我都玩了十几年了,,2025-02-20 09:31,Vivo Y55s
43970824,雨季,1,游戏环境现在差的可以,5,2025-02-19 22:30,未提供
702325242,单,2,很多挂只知道想皮服怎么倣,,2025-02-19 18:45,Vivo V2073A
109164647,ほころび,1,什么**** 后坐力一点没有 这开不开镜还有啥意义不 不是我秒你就是你秒我 这所有枪射速都和pubg不一样啊 快太多了,4,2021-08-14 13:08,Redmi K70 Ultra
398460725,.,2,用我的联想平板玩画质巨糊，而且打游戏还会被压力，不就是玩的菜了一点吗不嘻嘻། – _ – །,2,2025-02-19 15:00,小米13
631048506,爱玩的夜子,1,光子 我给你充钱了求放过,2,2025-02-19 09:40,Vivo X100
693020762,AL—1S爱丽丝,2,玩这款游戏其实很久了top下的比较晚所以显示的游戏时长很短我觉得游戏氛围和皮肤什么的花里胡哨而且游戏未成年也满嘴污言秽语感觉玩这游戏的人好像都带着很大的怨气，感觉对于追求游戏美好体验的人来说不是那么友好，游戏也有较多的问题。游戏也有可圈可点的地方比如对农历气节的提醒和家园的自我创造性，还有风景建筑希望和平再接再厉将游戏打造的更好。,3,2025-02-18 23:16,iQOO Neo 5 活力版
700636996,龘,5,很好，很多活动，每个赛季不重复,,2025-02-18 21:12,华为平板 M6
62476233,Mrs.Malfoy,2,真不懂这个举报有什么用，别人都退出了上哪儿举报人家，根本不显示中途退出的人，还说中途退出任一举报入口可举报，搞笑，十局八局有人退出，我举报个der,2,2025-02-18 02:31,HUAWEI MatePad Pro 11
18086153,空白,1,烦不烦啊，一天要点几次今日不在弹出才行啊，每次登上去明明都把今日不在弹出勾选了，结果今天下次登的时候还冒出来。,2,2025-02-17 21:19,Redmi K60
62145572,手机用户62145572,1,氪金游戏，公主钢枪，游戏环境烂透，不文明行为很常见，开科技，辱骂，嘲讽，鞭尸，对玩家极其不友好。绿洲世界抄袭原神，钓鱼抄袭星露谷，全盘照搬，缝合得一点特色都没有。,4,2025-02-17 17:22,Redmi Note 12 Turbo
452841775,yhh,1,能不能好好做游戏 这是枪战游戏 不是换装游戏 你要做换装游戏我不拦着 还有那个匹配机制 不是手机和平板分开了吗 不会做你就下架 或换成换装游戏,1,2025-02-16 23:04,未提供
698529027,雪离风,1,和平你是这个👍🏻我给你充钱我是这个👎🏻,2,2025-02-16 22:38,Vivo IQOO 12
603113721,额,1,我要玩帕布鸡,3,2025-02-16 21:14,未提供
421395411,always,4,我姐姐不让我玩这个游戏，但这个游戏我觉得真的很好玩，不仅真实还可以用枪，太爽了，简直太爽了哥们儿,,2025-02-16 19:47,HONOR JDY-AN00
690278597,迥异,1,用陀螺仪打人一梭子打不中几发子弹,2,2025-02-16 16:39,华为 Nova 5 Pro
703482718,沙威爱人,4,包好的，各种各样的射击，各种各样的玩法，还上线了绿洲起源，尤其是地铁逃生，特别有意思，爆金光都来不及的喜庆又有变，卖物很还可以赚钱。赚地铁币。,,2025-02-16 13:31,Vivo V1938CT
498322712,小鱼,1,游戏环境太烂,2,2025-02-16 12:55,未提供
685620654,rrq,1,打别人是永远不掉装备的，被打死了是必掉装备的,2,2025-02-16 00:12,酷派CP16t
489579971,秋,1,小学生多没素质,2,2025-02-15 23:38,Honor X50 
506378750,User506378750,3,地铁逃生老六有点多感觉地铁逃生这个模式一般般.希望光子能让我吃上,,2025-02-15 21:08,Vivo V2123A
474018719,······,4,出个可以分别设置xy反陀的设置我就回游,,2025-02-15 11:57,Redmi K50
606648114,站住别跑,1,迪迦骑着马用AK扫我的是这游戏不？,4,2025-02-15 11:54,Vivo V2001A
635679297,角色几,5,还行吧，建议出点男生皮肤，一上号全是女生衣服,,2025-02-15 01:03,Vivo V2314A
698872819,dddde,1,也是玩了一年多了。这游戏吧也就那样。画质肯定比市面上有的游戏肯定好，但是这个钱也是圈的有些严重呀。还是希望越来越好啊。,2,2025-02-15 00:36,未提供
14108693,憨货一个,1,当大逃杀有了暖暖风的衣服，就没那味了，没一点刺激感，小学生还多，天天开麦喊，烦,2,2025-02-15 00:34,Redmi Note 12 Turbo
455491403,初恋小澄,1,"单纯生气,开数据卡十几秒硬生生被狂火打死而且还卡退了",1,2025-02-14 22:56,OPPO Reno5 Pro 5G
695133453,爱吃瓜的狐狸,5,好玩，皮肤好看。,,2025-02-14 21:10,OPPO A8
12153036,ベ芜聊、殇芯..,1,tx游戏除了坑钱啥优化都不解决，tx概率,1,2025-02-14 20:13,一加手机11 5G中国版
691503922,哥三个小孩625,4,很好玩不够之处是一直要充钱地铁逃生很䆟易掉装备,,2025-02-14 19:51,Vivo V1934A
459083883,qw,3,感觉还行，对我的设备可能不友好。,2,2025-02-14 18:47,OPPO A5
334969249,2E,5,里面的地铁逃生玩法很好玩 比绝地求生国际服的地铁逃生玩法更丰富 我很喜欢玩里面的那个动力装甲 真的很好玩,1,2025-02-14 16:05,华为FGD-AL00
703973706,椿去湫来,1,抽军需黑死啦，一个星期一个皮肤，一发十连啥都没有，恶心死了，那狗屎匹配机制我一个王牌六星给我匹配什么队友，只会搞人心太，垃圾游戏,1,2025-02-14 09:44,OPPO Reno7中国版
701146547,比赛结束时间,5,🎮操作细节：<br />🔫枪械还原度：<br />非常的好。如果有4d震动的话，就像自己在打一样。,,2025-02-14 12:43,Vivo S18
416665284,玲,1,越玩越没意思😅皮肤越出越多 bug修的比老奶奶过马路还慢  环境恶臭的不行简直是我玩过的游戏里最恶臭的 纯社交游戏 一大坨稀的,2,2025-02-14 04:52,Realme真我GT6
25737929,f41603,1,活动广告很多，比巷子里的小广告还多,,2025-02-14 03:02,未提供
56304675,阿川妈妈,1,严重抄袭，人均素质低。打了一下午，发现在抄袭香肠派对使命召唤三角洲行动,,2025-02-13 19:19,华为 nova 7
701744029,六十甲子纳音,5,🔫枪械还原度：<br />高还原<br />🌃画面音乐：<br />高画质<br />✍🏻建议：<br />使用耳机,,2025-02-13 18:36,未提供
702661753,xwxⅹⅹⅹ,5,"不仅好玩,还有各种各样的模式，我从小时候就玩起。（在我小时候，这款游戏叫绝地求生刺激战场，我已经是老玩家了😄😄😄）",,2025-02-13 13:16,Readboy G500X
571735214,欲,1,这游戏就是瓜b多，巡查也开瓜，衣服出的快，延迟枪，队友天天退，进圈不进圈，还骂人,8,2024-02-14 01:09,一加手机Ace 3
660703011,夏洛,5,🎮操作细节：<br />因为我有一点生法。<br />🙌🏻合作体验：<br />我和姐妹。,,2025-02-12 22:09,Xiaomi Redmi 10A
499588173,秋月,1,全是屎匹配机制也是屎,2,2025-02-12 20:50,Vivo V2156A
636493184,铁根,2,我之前玩过让后退游了但是又想玩了,,2025-02-12 20:27,Huawei Enjoy 50
703581732,爱已过半,5,玩和平精英那叫一个刺激！跳伞时，风声呼啸，心跳加速，就盼着能快人一步找到好装备。落地刚枪，紧张感拉满，每一次射击、每一回走位都关乎生死。和队友并肩作战，默契配合，交流战术，胜利那一刻，满满的成就感，这游戏太上头啦！,,2025-02-12 20:10,三星Galaxy Z Fold3 5G
624324842,一空,1,国内手游fps类游戏的一坨💩,,2025-02-12 18:58,未提供
70857640,地星无敌,4,我真的服了和平精英动力机甲，我感觉要不下架，要不加强第一动力机甲血量低，然后的话减伤，我觉得根本没有用，因为一颗雷照样秒，然后一颗火照样的给他扣血，而且扣的跟普通的人一样，顶多就是扣的慢一点，第二的话就是动力机甲的话，妹控打身体的的话也是可以秒的，只要他枪法厉害，打头的话直接瞬秒的，然后的话或者直接拿一个mg 3或者p km直接冲上去，对着他就是一顿扫，四个人拿p km再穿上七级套或者六一套，直接秒的，然后第三的话就是能源电池那么难获得，我建议官方直接送一套武器，折送一套变卖物，否则的话很难打，而且动力机甲的正频功能能不能只对敌人有效，不对队友有效，因为我有一次就在对枪的时候，我的队友也在跟别人打架，然后他正平了，他用榴弹正平，然后的话我就被正平给影响了，然后我对枪就没有对过，最后白给了，所以我建议官方将动力机甲的榴弹功能不要对队友有效，只对敌人有效。,1,2024-07-29 22:58,未提供
667452531,4G十十,1,Pub g表示看见和平精英的防沉迷，他笑了。,,2025-02-12 13:10,Honor 70
702268935,？,1,Bug太多，游戏体验太差，,,2025-02-11 23:27,Vivo IQOO Neo9 Pro
701737388,世一神,5,皮肤出慢点别那么急着圈,2,2025-02-11 20:00,Vivo IQOO 10 Pro
636343774,张怕我就想知道不同意吗丁啉,5,和平精英*****。流畅一点都不好玩。,,2025-02-11 18:27,OPPO Reno标准版
513250762,仙人,3,喜欢地铁模式,,2025-02-11 17:34,Vivo X21A
599202786,秋冬,5,狗屎和平精英，2月8号随机匹配得队友，打了第一把开麦交流感觉可以配合毕竟开麦打好打一点，然后出去就说拉一把一起打，第一把吃了一点撤离，第二把被打死，第三把得吃。然后随机匹配得队友说他朋友找他玩就没打了，第二天号就被封了？<br />我想说<br />1.我这是系统自动匹配的临时队友吧，没有任何社交关系。<br />2.数据都是正常的，我怎么知道他是外挂？而且别人玩了多久？他是有王牌印记而且地铁逃生段位比我高，不是小白号。<br />游戏检测系统能让外挂玩这么久不是游戏自身检测有问题？为什么要封路匹队友？<br />3.既然你这私人和平精英要用连坐制，那么为什么要有招募队友这个功能？那开挂的随便招募绿色玩家岂不是一起连坐？所以说是只能和自己朋友玩或者玩单机？,2,2025-02-11 16:37,Vivo IQOO 10
456087542,卢一鸣,1,地铁太恶心了,,2025-02-11 16:18,Honor X50 
702629707,万牢之主,5,有人能扶贫我地铁逃生吗？,1,2025-02-11 14:35,小米23077RABDC
394296933,PUT,5,匹配机制太恶心了，其余的都可以,1,2025-02-11 09:19,金立GNS2305
569155995,乌鸭核水,4,设备不好别玩，菜就多练，受不了就别玩（无恶意），理性消费<br />玩久了可以练多指，想变有实力可以多看主播玩和一些教程<br />运营服务不太好，bug一般，环境不好，上手比较难，但是玩久了就有意思，再带别人入坑一起玩，一起分享一起变强，那很有生活的🌚<br />希望老马能把游戏做的更好吧，也希望有更多适合这个游戏的人入坑<br />👉👈,1,2025-02-10 22:57,小米13
450499318,呵呵,1,真垃圾，一群没素质的，见面就编，有什么好玩的烂东西,,2025-02-10 15:35,Vivo IQOO Neo7
696506428,该用户已注销,4,还可以，组队玩的，体验不错😁😁,,2025-02-10 14:50,未提供
533182702,月尘,1,皮肤花里胡哨一点可玩性都没有，那地铁逃生模式就照搬的，哪个游戏的模式火了做什么模式，腾讯也是圈钱一哥，啥游戏火了，就仿造一个差不多的网易的蛋仔火了，他就出圆梦之星，这哪是做游戏？纯赚钱,,2025-02-10 13:50,Vivo Y37
691517105,，,1,🎮操作细节：<br />无敌了，画质一坨,,2025-02-10 12:54,华为 Mate 30 5G
19171725,小王子的狐狸,1,现在玩吃鸡已经没有当初的热情了感觉味道变了，海岛地图花里胡哨的活动换汤不换药，没有以前那种刺激战场的刺激了，游戏体验不再真实沉浸了，玩这个游戏是从大一时候开始的到现在都5年了，还是卸载了，越来越花里胡哨的确实很适合小学生,2,2023-09-24 01:26,华为PSD-AL00
510290376,基泥汰煤,5,游戏没得说，就是转盘军需太坑钱了(~_~💧)可玩性还是非常高的！,1,2025-02-10 05:20,Vivo IQOO 13
701730781,只配拥有伪笑脸,5,这个世界上有六十几亿人口，但某个瞬间，只这一个人，就能敌过千军万马、四海潮生,,2025-02-10 04:42,OPPO PGBM10
545653351,黑渊,3,这款游戏怎么说呢？里面的画面和操作等方面是我玩过的枪战手游里十分好的一款，但偏偏为什么要搞那么多皮肤呢？枪的皮肤也罢，人物的皮肤也罢，搞的太多就花里胡哨了，完全没有一款射击游戏该有的样子了,1,2025-02-09 22:19,Vivo IQOO Neo9
449959367,奥利给,1,我这个号怎么会被封。我自己也不知道。我验证了那个点了后怎么又登不上去？,,2025-02-09 21:40,Vivo S16e
700771230,节奏大师沙滩乐手,5,3指操作设置,,2025-02-09 19:26,Xiaomi Redmi 10X 4G
649492602,帝,5,光子，能不能设置一个年兽模式不能退出的呀打着打着四个人，就只剩我一个了；然后静止不动，时间长的话，能自己打的。,1,2024-08-09 23:19,Huawei Enjoy Tablet 2
594586484,100分,5,这款游戏真的很好玩，不仅有好玩的地铁和各种……,,2025-02-09 18:37,Oppo A58
374991519,我也不知道,3,有谁知道地铁逃生被冰封的机械元件？在哪里爆率最高啊？打了20多把，只给我爆了一个。,,2025-02-09 18:02,Vivo IQOO Z9
456377964,天王天,1,你那新赛季是给人玩的？你天天就能弄点小钱你能干什么，可玩性没有，还天天抄这抄那，跟个乐子似的，都不想骂你什么，死守怕不鸡，乐子和平地铁,2,2025-01-18 15:30,HONOR LYN-AN00
485413143,111,5,还可以，但是，嘲讽的人太多了,,2025-02-09 16:49,华为畅享10 Plus
510246339,在线等撩巴巴托斯大人,1,建议和平出个关掉特效的设置，每次打人时那特效都晃的，我都不想多看一眼,2,2025-02-09 15:47,小米24117RK2CC
628289673,鸡你太美,4,和平精英让玩家体验到什么叫做自激战场的战争,,2025-02-09 13:12,Honor 30S
687774869,x,5,🎮操作细节：打击感太差，人物动作不丝滑，但是有意思,,2025-02-09 11:05,VIVO IQOO Z1
487509626,1287我,3,我推荐了和平精英官方把那个地铁模式改得好一点点，一进辐射墙上全是壁虎，一进去准备去全掉了,,2025-02-09 09:47,未提供
443912962,22222,1,野鸡游戏天天拳还骂人。,2,2025-02-09 02:25,未提供
431666955,凍てつく,4,不知道是在游戏里塞了什么内存给我干到20多个G，国际服才9个,,2025-02-08 16:19,Redmi K60
385558781,。,2,地铁逃生，全是卡bug的，根本打不了，举报了，也不封，都是统一回复的那个邮件，打了一整局，到最后被老鼠给卡bug偷掉了，装备也掉完了，有那个举报选项，你又不封光修bug有什么用？那些恶意卡bug的，你修了这一个，他还能找到新的，恶意卡bug你都不封，你出那个举报选项有什么用，不如举报都去掉了,,2025-02-08 13:43,未提供
553441787,LAG.剑圣！,4,枪械还原度还是非常的高的。,,2025-02-08 12:42,vivo Z5x
62328554,你的保底,5,有些无良主播真的很恶心，比如少羽带出来的小学生，让整个和平乌烟瘴气😤然后鞭尸之后筷子加水泥<br />🎮操作细节：<br />二指玩家不受众，三指以上才可玩因为很多操作都要三指<br />🔖运营服务：<br />福利是越来越好了，但是爆率改一下吧每次免费抽卡的时候都把我顶得一肚子火，而且看到别人手里的皮肤更是了😈<br />🔫枪械还原度：<br />枪械还原度还挺高的<br />🔗网络优化：<br />重锤重锤重锤，这是真不好<br />🌃画面音乐：<br />这个可以，特别是超清画质已经分不清是游戏还是现实了😂<br />作为s1赛季的老玩家，我是最有资格评价这游戏的🙈,4,2025-02-07 22:41,华为GFY-AL00
592427285,영원.,5,超级喜欢的一款游戏每天闲得无聊来上几把也算是老兵了😍。,2,2025-02-08 01:21,OPPO A96 5G
553242044,小鸟游六花,5,这什么情况？我充了700多点卷赛季手册的点卷依然没变,1,2025-02-08 00:18,荣耀畅玩 20
652093748,麦尼克斯助理,1,值得体验不禁获得了信任和队伍团结的力量游戏画面真实各种模式让玩家从中体现到了乐趣不过在这里我希望光子能给我们玩家更多福利给我们玩家提供免费赠送皮肤的一个机会因为没有好皮肤的玩家在队伍中常常被队友欺负然而他们为了有好皮肤就在游戏上充钱损失极大希望改进，谢谢,9,2025-02-07 22:34,Vivo V1816A
74953946,香菜好吃,1,最近下回来才发现竟然内测就玩过了，不好玩，擦边也很恶心,1,2025-02-07 22:21,小米Xiaomi 14 Pro
28276079,User28276079,5,我号被雨封了没有做挂车求官方查实,1,2025-02-07 22:15,小米Mi 11
701579797,略略略略略,1,退游一年了，回来给个差评。,3,2025-02-07 21:25,Redmi K60 Pro
493907858,19393811111384,5,特别好玩我从s1玩到现在,,2025-02-07 21:17,iPhone 14 Pro Max
126461399,木桶,1,没少羽这游戏至少会变好,1,2025-02-07 21:13,iQOO 9
696887326,紫薯,4,一款比较好玩的射击游戏,,2025-02-07 20:59,Vivo V2158A
694272706,无理,1,打个地铁逃生，打别人啥都不掉，别人一打啥都掉。开一个7级礼包，一天天只会给那个老爷七级头，这暴率都不能改一下吗？,,2025-02-07 20:48,华为FIN-AL60
590852586,刚刚发给哈哈哈,1,有点没意思。不送比较有特效皮肤。玩多了容易腻。玩地铁太容易掉了直接6百6十6,3,2025-02-07 19:37,华为Honor 10
702281176,也许,4,没什么可说的，从小玩到大,1,2025-02-07 19:25,未提供
420357361,ゼロ2,1,一言难尽啊，尤其是地铁感觉不如PUBG，和平的口嗨哥有点多人中东老哥用脚打的都比那些口嗨哥强（特指那些自己打的不好还骂队友的）,4,2025-02-07 17:59,未提供
4895093,break faithº❦,1,更新的越来越烂，花里胡哨的东西越来越多，要不是pubg底层玩法一直在撑着，这破游戏早就凉了,4,2025-02-07 17:28,未提供
451199282,俠客王者,1,不好玩手感不跟,1,2025-02-07 17:11,未提供
510100509,User510100509,1,那个地铁模式刷boss给的装备你赶紧调调吧我把boss刷了，伤害全是我打的队友就过来点个分被全判给他了😎😂😇😈😋😋😋😋😋😋？,,2025-02-07 14:07,Vivo V2068A
689964783,童,3,没有免费皮肤,2,2024-12-15 14:59,荣耀 畅玩30 Plus
672611447,！,4,我觉得和平精英就是被一些网络男神带坏的，哥们玩和平很久了，退游也很久了，昨天刚下回来，开了一局地铁逃生，被人机打死了，三个队友没有就我，还在哪里跳舞，最后我死了，第二局也是一样的我被一个人投了，一样的没救我，后面的一切正常，一直到晚上，地铁逃生我再次开了一局，一个穿着盔甲的人说让我们别动就不打我们，手里拿的激光枪还有加特林，我们就被他骗去打boss，最后还是把我们杀了，游戏我也卸载了，压死骆驼的最后一根稻草,,2025-02-07 09:06,华为畅享10e
10640779,落叶雨萧萧,1,真是被恶心到了，换个装备还要骗，恶心,4,2025-02-07 07:31,未提供
