用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
45153029,PMC,1,型月的优化，懂得都懂,1,2024-09-08 20:20,Honor X50 
25035970,【      】,5,你早点上8.0吧，不然评分不好看啊,,2024-09-07 21:43,Vivo IQOO Neo7竞速版
648798721,提岸,4,不用说，玩的是一个青春,,2024-09-05 21:23,Vivo S19 Pro
648980976,稚幻,5,汇呆出了，补个五星。攒一年准备水徐福了,,2024-09-03 03:23,未提供
542229141,Richard,5,今年自建号入坑，前期很欧，福袋直接出杀狐，200石头出奥伯龙，1000石拿下满宝汇呆。后面RBA，三个烟雾镜都是100抽以内就出了。现在几个大拐齐全，打手也有，紧张刺激推主线中，90＋＋也都能打过，这游戏真的没有太多强度焦虑，安心抽自己厨的角色就行。我对FGO属实是相见恨晚了😂,27,2024-09-01 13:32,三星Galaxy S23 Ultra
549132769,天道总司,4,这爆率是真的低 ，你游特有的330抽保底，换别的游戏早都被喷死了，可惜他是bgo。,5,2024-08-31 08:20,Redmi K60
394774161,User394774161,1,和打工仔没有啥子区别，升级技能太困难搞,1,2024-08-30 10:50,华为荣耀9X
32494335,啊喂,5,新手体力好缺啊，其他都还行，崩铁玩多了对这回合制还挺喜欢的,,2024-08-28 08:38,荣耀 X30i
556772584,不是光头的光头佬,5,🃏抽卡体验：4发10连出四个五星必须给好评,,2024-08-27 16:10,红米K70E
384952459,月儿兰,1,热门卡池爆率低，冷门卡池爆率高，基本就是这样,4,2023-02-19 01:31,未提供
356014546,布丁布丁,3,我在水c呆卡池里取得了600石0五星的好成绩，你也来试试吧！,4,2024-08-27 07:51,Realme真我GT6
628482294,Amniotic,3,我学会了:如果不用脚本那就成为脚本的道理<br />可玩性:回合制，下限低 上限看数学计算能力<br />音乐:没毛病，很OK<br />服务:……<br />成长体验:…！<br />剧情:被骂什么都没有被骂过剧情,,2024-08-26 00:57,华为 nova 6
442103602,INK!saneeessss,5,开局一个五星再加上一个满级实在是给爽了（笑,1,2024-08-25 22:03,Huawei Nova 11
649260440,Takina,4,除了毫无游戏性，运营💩，抽卡机制💩以外，还是很好玩的，自建也还行，就是前期不太好过，剧情还不错。,,2024-08-24 18:00,未提供
391134151,木心,5,好玩 吾王看板娘,,2024-08-24 07:55,Black Shark 5
71085174,归零菌Reset,4,［以下言论均以个人游玩体验出发，不喜勿喷］<br />纯粹的剧情好并不能遮掩游戏本身的不完善。<br />对于我个人来说，对于fgo的坏印象足够盖过好印象。其中有几个要素比较讨厌<br />①部分活动关流程又臭又长，刷关的效率取决于玩家的box，拐齐全练度高和拐不齐也没有好用的打手的差距是很大的<br />②养成素材，由于活动关的最高难度的90+或90++通常是刷取量最大的关卡，而问题在于：掉落物的种类太少并且无法转换。简单来说，你总会有一些素材多到爆仓、有一些素材供不应求，但是你没办法转换这些资源。同时box的差异也会加大这种问题<br />虽然白方块的加入临时减缓这个现象，但是白方块见底就也就没用了<br />以我个人情况来说，术阶黄饼干永远是最卡手的，其他职阶除了枪阶全部超过100，弓阶更是超过了300份<br />棋子更不用说了，大部分90+往上的本都在掉金棋子，银棋子则没什么能刷的本直接把我星图给卡住了<br />③从者币，最逆天最粪的系统，哪怕九周年以前没出新的被动的时候，满配的5星120+3被动都需6宝，但是宝具上限也就5宝，溢出的从者通常也没有养成的必要。<br />还有一点就是：不同星级的从者给的币的数量也不一样，虽然大部分1到3星确实都很便宜，但是4星的抽取难度和5星差不多的情况下（大量限定需要pu），给的从者币还更少了，120的成本也就更贵了而那些低星限定也是一样的情况<br />而在硬币获取方式上，最好的情况其实是前5牵绊就能获取全部的硬币，6级以上就不应该给更多了<br />————————————————————<br />另外国服额外扣分的点是：每次灵基再临和个人空间的语音字幕都是话说一半就跳到下一页去了，导致听不懂日语的我很多时候都像是听天书😇<br />————————————————————<br />卡池我反倒没什么怨念<br />我既有过沉船的：<br />梅林，政哥哥（氪2单没出+4宝老芥），月姬，梅莉<br />也有过一发十连出货的：<br />老福，伽摩，紫式部，RBA，水伊吹，提妈，兽尼，水摩根<br />姑且算是扯平了，只能说还是建议先克制点多攒石，最好能常备一井的量再考虑抽卡吧<br />另外，虽然日服不知道搞没搞，希望国服能给抽卡记录里的5星来个高亮显示吧，不然看着眼睛疼<br />以及，B站啥时候和小黑盒合作下，争取能让我看看我的抽卡记录呢<br />沟槽的武内崇！FSN重置也不把cg重新画一遍😡,28,2022-02-26 04:49,Black Shark 5 Pro
664590317,百里壮壮,5,厨力游戏 喜欢就存石拿下 不像yys少个SSR走不动道太累人了,,2024-08-23 10:49,Realme真我GT 2 Pro
384033926,tp.c,3,如果是动画想入坑还是看B站的剧情录屏吧,1,2024-08-21 20:44,未提供
566726962,陌影归尘,5,八周年是平平淡淡的度过的，九周年你是想让我退游的😇,1,2024-08-19 15:10,未提供
71149633,平景清,3,枸史九周年，多整点烂活十周年亖了算了,4,2022-01-06 13:35,未提供
32282237,笀菓,1,我真的抽卡抽怕了140发下去只有一个四星，刚刚不信邪单抽了36发更是清一色的三星，他甚至连个四星礼装都不肯给我这是不是太过分了，连隔壁沙滩排球都至少给我sr泳装意思意思。<br />你们知道吗当我拉条拉下去数着最后一次出四星礼装是多少抽前是什么心情吗，那是越数越心惊啊。我第一次在二次元抽卡游戏得到这种体验。<br />而且这游戏抽卡保底还不能继承我真的服了，换个池子就是重新开始。看着那330抽保底，看着那昂贵的付费石头。我仿佛在玩马游，都是一样的不充满就打水漂的模式。<br />奉劝各位经济不是非常富裕普通人还是别逞强了，最多就等福袋冲一波。<br />想入坑的朋友们如果是为了看剧情的话那可以试一试，但说实话我也不知道为什么要把剧情难度设置的那么高，练度不够你过剧情也费劲。<br />如果你是为了游戏性，啊?这游戏还有游戏性的吗?快跑千万别回头!<br />如果你是为了涩涩，那不好意思国服有和谐，而且大部分立绘只会让你羊尾。<br />如果你是型月厨的厨力玩家想入坑，那我只能祝你幸福。,6,2024-08-18 03:34,小米Mi 11
126127972,User126127972,5,很好玩！来点好友！,3,2024-08-17 19:04,华为 Mate 30 5G
41571350,小青Aoko,5,使用的是独特的jrpg指令卡战斗，如果反应够快也可以当成动作游戏玩，是拥有动作游戏的操控感和流畅性的。主要卖点在于基于蘑菇创造的有足够深度世界观下的沉浸剧情体验，从我游玩的许多的手游和主机游戏的阅历来说，fgo的剧情是最有沉浸感和深度的，可以看得出来游戏的预算大部分都用来做剧情了。,17,2024-08-17 18:49,未提供
653802197,五还是悟.,4,还可以，福利特别好，就是玩法比较单一，而且过剧情没声音，会有点无聊，但活动剧情还可以,2,2024-08-17 12:47,华为CTR-AL20
56232063,知守,1,曲亭马琴那个同人本剧情屎关，是人脑能想出来的？螺旋社的马全都飞离宇宙，不在人类观测的范围里了吗？,3,2024-08-16 07:45,Vivo IQOO 12
659846338,坪,5,这么多年，fgo的含金量也是愈来愈上去了,3,2024-08-15 21:13,小米13 Pro
581576957,云墨,5,原来你也玩bgo？赶快加入我们bgo大家庭😆😆😆<br />💃🏻立绘建模：烟雾镜立绘yyds,4,2024-08-14 03:03,Nubia Red Magic 8 Pro
13501851,Asterism★,5,我勒个超大小说文库附带战斗小游戏,4,2024-08-13 22:28,未提供
34286395,柠檬水蓝,1,🐮魔的周年池吃保底出水摩根，水C呆池一百发啥都没有，我们bgo实在是太好玩拉😋,3,2024-08-13 16:43,OPPO Find X6
462283215,咕咕达,3,是不是有保底之后，概率就改了，总觉得就是要让人硬吃保底。回归玩家再次弃坑，单纯有感而发😅,1,2024-08-12 23:54,OnePlus Ace 2
409093638,Ser泉洲,5,五星是给fate打的<br />零分是给本游打的<br />别玩，重氪，不氪玩不起,1,2024-08-12 18:54,Vivo IQOO 11
24258057,。。。。。。,2,2017年1月21日入坑，2024年3月9日退坑。<br />目标：决定练的角色满破满级，羁绊5级以上、所有练的从者都喂满了三星HP、ATK芙芙。<br />成果：249名从者满破满级，5级以上羁绊（其中五星全部满破满级），所有练的从者都喂满了三星HP、ATK芙芙，御主等级满级，御主装备全部满级，完成所有进阶关卡，完成现阶段所有主线。<br />遗憾：没有把抽到的所有从者满破满级，没有将练的从者全部羁绊10，没有将100级从者全部升级成120级，没能坚持到第二部完结。<br />本人玩的第一款二游，当年看了序章剧场版决定入坑，被剧情和世界观吸引，经历过第一部终章的兴奋和第一次和谐的悲痛，当时确实没想到之后能有更多的和谐并看到FGO被舍弃，直到C呆UP时有了退坑的念头，但为了完成自己的二游养成理念直到今天才正式退坑。<br />这游戏让我产生了二游养成目标理念，游戏角色有强有弱，把抽到的角色练到满破，华丽的放在一起，最后退坑时也能心满意足的离开。只可惜二游后续经常加入卡资源的游戏材料和很难达成的角色突破设立来延长游戏时间，只能根据不同游戏的简易度来调整目标。<br />最后对着游戏的记忆，自己还是觉得最适合退坑的时间就是第一次和谐的时候，虽然看不到后面那么精彩的剧情，但那时的B站和FGO都是充满了活力，自然也就看不到现在的一地残骸。游玩时间这么长了，激动也有过，失望也有过，9周年、和谐也经历过，现在对这个游戏早已没有期待，诀别之时已至。<br />对自己3000多个小时评价——跟个傻子似的。,56,2021-03-31 13:14,华为 Mate40 Pro
40313403,諦,2,入坑五、六年了，头一次评价。<br />前两天下载回坑看了一下，又给卸了。<br />说起FGO我就会想起宝可梦，说起宝可梦我就会想到FGO，现在基本上都是靠着IP影响力躺着挣钱。区别在于游戏方面宝可梦有过一段不短的辉煌期（游戏质量方面），至于fate或者说型月游戏方面应该就只有早年那几部文字冒险类游戏了。,1,2024-08-11 18:49,Vivo IQOO Neo9
613189596,T^T,4,充值石头总少几个其他都挺好,,2024-08-11 12:01,红米 K70
569492507,回应我吧爱莉希雅,4,感觉抽卡爆率没大多数人说的那么低，玩法上有点无聊，没厨力完全玩不下去,1,2024-08-11 07:06,Redmi K60
468635714,米原侑子,5,我是日服两年140级老玩家，ID756057919。这游戏我真的非常热爱，张弛有度，不主要以休闲策略为主。抽卡本人日服欧皇，国服这边还不清楚，请多多包涵！然后，刚刚入驻国服，保底机制也不懂，但是希望国服也好好保持，日服有的，咱也不要缺！,,2024-08-10 21:40,Vivo V1938CT
9587959,手机用户9587959,3,具有神秘上下限的小作坊厨力游戏，几乎为零的社交程度及其适合社恐和佛系玩家，玩得久了平时可以狠狠摸随便摆烂，毒池很有名，但不氪也可以玩，爽,2,2024-08-10 18:07,未提供
21130402,小黑白Amia,5,你说他骗氪吧，太骗了<br />但是你这么一直出高强度阿尔托莉雅我是真心甘情愿被pua啊（乐,3,2024-08-10 10:53,iPhone 13 Pro
648552612,Altolia.6,5,不怎么肝，只是看脸,,2024-08-10 01:55,华为 Mate 30 5G
7286417,迷雾灯塔之光,2,2024.08.09晚10.13<br />看了最新的整改方案，只能说yls救回了自己的家人<br />———————————————————————2024.08.05晚9.05<br />看了日服的道歉公告，只能说根本问题没有解决，现在就是养成成本太高了，升等级上限开追加技能都要从者币，现在120级5个追加技能都得抽个8宝，那要是以后开个150级10个追加技能兄弟们准备抽80宝吗？———————————————————————2024.08.05早7.42<br />其实昨晚睡前就零星看到了日服九周年这两个新被动技能的消息，当时其实就感觉有点不对劲但是因为很困所以就睡着了没有过多的去了解。<br />今天早上起来第一条推送就看到了博主的解析，这才知道这改动在当前除了羁绊和抽卡没有其他方法获得五星从者币的背景下是多么恶心，整体就是两个字，逼氪！<br />当然，不抽能不能玩呢，能玩，打不了90++我打90+，打不过高难我可以不打，但这和你的恶心做法逼氪嘴脸没有关系，我必须骂你一句ylsfm，不是yls你*什么时候*啊？———————————————————————2023.06.04<br />咳咳，终于从2.6.5回来了，好累啊<br />喂，快进来啊没关系的<br />给各位介绍一下啊这是我的老婆，莎乐美！<br />😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘———————————————————————2023.04.13<br />这次的征氏姐妹活动感觉是最近比较有意思的活动了，虽然也是比较老套的剧情但是看起来还是比较舒服的。<br />另外这次征氏姐妹活动的立绘风格我也很喜欢，尤其是最后姐妹两个携手投湖那里的画面真的吹爆，真的很希望fgo能更多的尝试不同的风格给玩家们带来更新颖的游戏体验。,34,2020-06-17 10:32,未提供
104746831,岚岚岚岚岚,4,可以说全靠爱的一款游戏，剧情做的蛮不错的，时间神殿那里一直没敢打，最后还是咬咬牙打完了，医生和芙芙没了让我emo了好一阵，异闻带真的剧情也很厉害，达芬奇亲被人捅刀时真的很伤心，但不愧是靠谱的达芬奇亲，还给自己备了个身体，能玩到现在全靠爱与厨力，否则一个不能自动战斗的游戏我早卸载了😡😡😡😡,13,2024-08-09 12:53,Honor 60 Pro
563734647,User563734647,1,恶心死了这破游戏，这次汇呆两个号都千石一宝😅😅，真什么好说的，还有落后的手动刷副本,1,2024-08-09 02:46,Vivo V2220A
52137506,空白,1,厨力游戏，而且自己喜欢的角色在卡池不出慢慢看自己的石头没有这种痛苦，运营商是“大可爱”会出现各种迷之操作，详细可以康康b站的差订，会有他们的名流千史般的操作。游戏内要想玩得好就要有拐，第二是多核角色，还想玩得舒服那就多宝或高宝角色，建议可以考虑买号。,12,2024-08-09 01:01,Redmi Note 10 Pro
432764935,evanhuyx,5,八年了，整整八年还没抽到红A😗🙈,3,2024-08-07 22:30,Honor 70
590623773,………,5,答辩游戏苟都不玩（我是苟）,,2024-08-07 21:04,华为 Mate 30 5G
2918047,天极,5,这次泳装活动的加成给负分<br />-------------<br />2024.08.07<br />上一次给评价我看了一眼，还是2017年，真是时光荏苒，岁月如梭呀！我甚至都不记得我之前写的泳装活动的加成给负分是哪一次的泳装活动了😅。然后今年日服9周年又给咱们整了一个大活，开了一个追加技能四跟追加技能五。然后被冲的官方光速滑跪进行了一些修改，但治标不治本，你就说这新加的两个技能吧，不是所有的从者都有用，但某些从者还是能产生质变的效果的。那么从者币呢没有新的获取渠道，获取渠道只有氪金。这个就很难受了。5宝以后不能提升宝具等级。没有其他任何额外效果，单单为了从者币。略感恶心。真心希望可以进一步优化吧。<br />但你要说游戏官方就是不改。就是不继续优化了。那这个游戏我就不玩了吗，我估计也不会，我从开服玩到现在，我是为了他的那个游戏性吗？还是这个游戏的精美画面，紧张刺激的战斗？我觉得都不是。我玩这个游戏单纯就是喜欢这个故事，虽然这个故事在某些章节也显得不尽如人意。但是总的故事框架我还是满意的，我希望能见证这个故事的结局。即使这个结局仅仅是第二部的结局。,2,2024-08-07 18:46,Redmi  K70 Pro
629891784,hfgcvbv,5,24抽出😎爆率真的高,2,2024-08-07 09:25,VIVO IQOO Z1
567225448,我推阿米娅吊炸天,5,喜欢妖雀她很好看所以我要给满分😍<br />虽然我只是小萌新,,2024-08-05 22:45,Hi nova 9 SE
116533720,User116533720,5,作为一款老游戏，有很多诟病的地方例:如几年了还没自动代打(相较于同类型的回合制游戏资源获取方面会比较痛苦)，抽卡爆率低300多抽的保底基本可以忽略不计。资源获取可以通过一些脚本稍微缓解，总的来说作为一款老游戏剧情方面可圈可点，角色人设也很棒。资源方面获取依旧痛苦。如果不介意的话还是一部好游戏，新手推荐买石头号入坑,3,2024-08-05 19:21,Vivo X7 Plus
37984739,稚望~,4,😄😄😄我连猜都不用猜，就知道志度内又没有强化。,1,2024-08-05 00:16,未提供
55977714,詠,3,这游戏就不能出一个扫荡吗？都几年了,7,2024-08-04 23:47,一加手机PHP110
519170993,㐅,5,可肝可休闲的好游戏，他的剧情让我对各种文化起了浓厚的兴趣，我会推荐这款游戏，但我也会说它的玩法，采料爆率，出金率的问题，我认为只有能接受这些问题的人才能真正的去玩FGOFGO的剧情是我这辈子见过最好的,1,2023-10-10 16:50,Huawei Mate 50
568472969,一只阿巴怪,4,"eee这个游戏也是玩了很久了趁着国服八周年来写条评论<br />第一次与它相遇是在苹果应用商店的游戏推荐里，被它展示的老福一破立绘和设定所吸引，当时甚至还不知道型月呢脑子一热就自建了一个号，后来就跟着网友们的建议补完了fsn,fz等作品，直接垂直入坑成为光荣月球人！！！<br />但真正支持我一路玩到现在的是伯爵，我的第一个限五从者。当时过剧情的时候就超喜欢他，新手刚入坑不会规划资源导致手头上没什么石头，但想着&#34;啊啊我真的好喜欢他，大不了氪一个出来嘛&#34;，于是就还是下池子了，结果一发十连居然就出货了，我看着他的召唤语音&#34;是你呼唤了我吧！&#34;的时候第一次感受到了什么叫双向奔赴，伯爵他真的听到了我的呼唤......<br />然后自此以后的生活我都觉得特别有盼头，无论遇到什么困难我都会想到有伯爵在背后默默地支持着我，可以说是伯爵为当时处于人生低谷的我带来了希望，后面虽然也有别的喜欢的从者（点名小太阳），但我最爱的还是伯爵，因为他对于我来说有着特别的意义。<br />今年连夜看完奏章2汉化，非常高兴yjg没有把故事写崩，伯爵一如既往的令人安心，我想我大概会和伯爵一起陪着这个游戏走到最后一刻，很幸运此生能遇见他，能够遇见那个美好的他。",5,2024-08-04 13:20,Huawei Mate 40E
2795538,YUIKO,5,非常好玩（bushi，无聊的时候随便买了个石头组合号入坑的，越玩越上头,1,2024-08-03 23:51,魅族20 Pro
647654966,哎呀呀,5,总体来说不错，当个养老游戏玩堪称完美，往里投入过度血本无亏,1,2024-08-02 17:17,Honor V40 Lite
439064954,龙姬饿坏了龙姬饿坏了,5,玩的时间不算太长，但也已经把除了幕间以外的都过了一遍，当初是因为看了动画产生兴趣的入坑的，当时对这游戏玩法没什么太大反应，反而有点新鲜感(毕竟第一次玩紧张刺激的&gt;指令卡环节&lt;)，可慢慢往后要的东西多了，一遍又一遍的刷东西，那时真难受到我了，这过程跟写作业一样。而且我用的是手机不知怎么么用器，刷什么都是纯手工，玩了一段时间就删了。可删了后更难受了(看不到自己喜欢的角色了)，后面又下了回来，真是给自己找罪受。现在是一天不玩就难受，玩了又难受(有活动除外)。本来想给低点分的，可是它给了我枔和黑贞德那它就是一款非常优秀的游戏了。,,2024-07-31 23:14,未提供
528436846,Tiky,5,喜欢动漫也喜欢游戏,,2024-07-31 22:08,iPhone 14 Pro
125428033,微软,4,FGO的角色设计精美，每个英灵都有其独特的技能和背景故事，玩家可以通过收集和培养不同的英灵来构建自己的战斗队伍。社交功能也让玩家可以与其他玩家交流心得，共同参与游戏活动。<br />总体来说，FGO是一款集剧情、战斗、角色养成和社交于一体的手游，无论是Fate系列的粉丝，还是喜欢角色扮演和策略游戏的玩家，都能在FGO中找到乐趣和挑战。,9,2024-07-31 18:03,未提供
403925517,壹.一,3,比较old的游戏了，新手教程比较简单但很多玩法没有介绍，有点玩不太明白，角色立绘也比较古早，纯情怀。,2,2024-07-31 10:33,一加手机12
68375186,ℙℕℤℝ★₯㎕⁶⁶⁶,4,🎮可玩性:没有自动战斗没有扫荡需要手动肝<br />🌃画面音乐：剧情很不错玩了几年的了我也剧情就跟小说差不多很长这游戏精髓就是剧情了不喜欢看剧情就别玩了，后面萌新期打不过关就去买小说看了，真的不错<br />🔖运营服务：<br />怎么说呢比较抠门吧，橱力游戏<br />💃🏻立绘建模：<br />立绘有好有坏好的具体不评价怕被喷<br />🃏抽卡体验：<br />一言难尽，你可听闻千石零宝<br />✍🏻建议：<br />要是出个自动或者扫荡就好了,3,2024-07-31 02:41,未提供
439304813,黄泉川津子,5,新人玩这个游戏太考验人的耐性了不推荐入坑（如果是老月厨当我没说）对老登来说已经是个把月登一次领圣晶石然后要么存要么赌一下能不能出了，对于fgo这种抽卡没保底的游戏就是要佛系，前年抽村正留了800石养老等到去年抽泳贞400多才出一宝然而今年抽公主和式姐兽尼提妈都是300石之内出所以说真的迷，现在也是时不时删了又下这种情况真就纯佛系养老,,2024-07-31 01:29,未提供
43516003,DomonH,5,8年了第一个5宝,6,2024-07-30 21:38,iPhone 15 Pro Max
659020999,king,1,首先fgo是角色收集向游戏，指令战斗，主要是fate的ip，游戏性几乎等于小说阅读器，肝度太大，偶尔阴间本比较消耗时间，比较消耗时间，比较消耗时间，重要的事情说3遍，强烈推荐取消友情池，把友情点改成换资源，因为友情池会拉低抽常驻或者限定池的随机数概率，导致不出货，剧情方面有好有坏，上限高，下限低，作为国服已经运营了8年的游戏，不得不说角色待遇和强度还是可圈可点，时常推出强化本强化老角色，甚至绿卡弱的问题通过改机制提高绿卡强度，这点必须点赞，给1星的理由就是1.友情点嘎嘎出货消耗了限定池随机数，导致我200抽打水漂，2.进本之前根本不知道是什么怪（群怪还是单怪，boss还是普通关卡），导致硬着头皮不调整阵容很费时间，或者强度限制导致刮痧回合数多，甚至某些主线关卡锁角色助战，太拉打的很难受。<br />3.太肝了，耗时间，而且非活动关卡，除了白方块以外，所获取到的资源不确定性太高了。<br />4.角色易失性高，培养好的角色依然可以出售（角色消耗的资源不会返还），而且没有二级密码<br />5.节奏太慢，尤其是推进主线关卡，怪物阵容未知，很容易陷入无休止的放宝具的疲惫状态<br />6.不知道fgo是有什么设置，在爆肝一个关卡时（大概几十把，至少60，70把），会发生偶发性闪退，不知道这个修复没有，至少我以前刷无限池的时候出现过<br />总而言之，入坑需谨慎，想看剧情的话可以看录制fgo剧情的视频，顺便可以提前避开拉胯部分的剧情，fgo剧情给我的感受，有印象的地方，某些剧情还是能打的，当然也有很多很坑的，理性看待，游戏性近乎没有（小说阅读器）,4,2024-07-30 20:45,OPPO Reno3元气版5G
17524660,双生花,5,继续坚持玩下去。<br />手机里存在最久的游戏了，玩了卸，卸了又下。。。,,2021-06-30 01:13,Redmi  K70 Pro
521761242,珍惜,4,💃🏻立绘建模：<br />算时髦<br />🧝🏻‍♀️角色人设：<br />有意思，有趣,1,2024-07-30 07:44,OPPO PFTM20
594603070,持实人,5,玩它是为了回忆的时光<br />中二之魂不灭<br />你我仍是少年😎,1,2024-07-29 23:25,华为Mate 20 Pro
344012319,旭,5,就几个字而已，推荐剧情党入手剧情没得说，好像是海洋那一个特异点，我不知道大家能不能玩下去反正那个剧情我是有点看不下去，剧情党特别特别推荐入手，如果是其他的话你想入坑我的建议是不要入坑，而且FGO说实话抽奖机制是最难受的，平民玩家尽量不要抽，除非来一个你特别喜欢的xp，不要去为了强度去抽那些角色，这个游戏卷强度没必要，只要保证能正常过剧情就行了<br />可玩性真的很差，这个游戏除了剧情和美术其他都是很差的，因为这个游戏新手基本见不着 所以我也没必要推荐那么多东西，这次回来打五星是因为……看图片，你们别酸，要不是因为只能发三张图片我还有两张呢，我只能说实在是太感谢了，第一张是最后一次第二张是第一次，第三张是五宝中的一张 ，下次没抽到好角色我再来给差评,2,2024-07-29 19:11,未提供
14065284,雪月沫之恋,5,最好玩的小说模拟器😇,,2024-05-16 11:35,华为 nova 7 SE 5G
109098104,Tpopo,5,王姐一定喜欢我，福袋又出了😚,2,2021-09-25 15:02,OPPO PFDM00
345407366,樱凛不散,3,还在玩这游戏的人都是抖m吧……没错我就是,,2024-07-28 23:32,未提供
74939050,玉璜君,2,删我评论，二星你应得的,5,2024-07-27 19:40,一加手机11 5G中国版
3134160,逸尘如仙,4,兄弟们，我以前的号现在登录显示信息错误是怎么回事诶。😂😂😂,,2024-07-27 11:29,一加手机12
966386,白花半枝桠,5,时隔四年又重新入坑了，这次一口气跑完2.0的剧情到奏章1我真的嗨到不行！（掐人中😇）跑完黄金树海的那一刻甚至跟烟雾镜立绘和解了，烟宝……（蝙蝠王快落地呀口！）<br />😄😔😊😭主线剧情真的给了我太多感动和惊喜！这种有燃有泪，有相遇有别离的高代入感冒险游戏剧情真的无法拒绝，上一个给我这种体验的还是狒狒14的主线。<br />只能说fgo剧情伟大无需多言，真正做到了为主线里赞叹欣赏的英雄抽卡，为与冒险中遗憾的离别再度相逢氪金。为爱发电满格♥<br />为了这口主线，就算面对血压拉满的抽卡体验，若至氪金体验，和沙贝日常无扫荡签到不能断签体验，这些雪我甚至都能包容了，明知山有雪，我雪中悍刀行。🙉<br />背靠型月大圈子，入坑根本不缺粮吃！无论是动画游戏还是二创都能吃到撑，这一点非常滴幸福🙏！（感叹一下曾经的大热圈就算现在也瘦死的骆驼比马大…… ）<br />不过对于现在抽象的二游社区环境来说，或者圈子缩一缩也是好事。<br />总的来说，推选和我一样特吃高代入感优质冒险剧情党玩家入坑，请本着只要我只磕福袋，其他时间一点不磕就没人能将我伤害的心态买个拐齐全的号入坑。❤️<br />不推选抽卡沉船一次当场退坑的，和在意国服部分涩气卡面被河蟹了一部分玩家入坑。<br />强烈不推选🙋很在意游戏性，并且剧情全跳的玩家入坑,90,2024-07-27 05:08,未提供
722870,雪风,3,200石17单抽,,2024-07-26 23:30,Redmi  K70 Pro
74736072,build,1,周年水摩根池三百石一个瓦尔基里，bgo能活到八周年还是厨子氪的太多了😅,,2024-07-26 14:19,未提供
410325837,恐,1,老游戏，能理解<br />抽卡：烂<br />角色：还行<br />剧情：正常fate剧情<br />如果你是fate厨，没什么好说的，如果你是想玩二次元游戏，那还是算了，太肝。<br />总结：抽卡就是一坨，只要你能接受，就没问题了。,1,2024-07-26 12:42,荣耀9X Pro
407292880,路人,2,除了情怀，没有值得给分的地方。尤其是b服,,2024-07-26 11:23,未提供
5430621,黑糖,1,氪金贵的一批，福袋还出重复，无敌了,1,2024-07-26 05:06,未提供
416293052,User416293052,1,我以前有个刚玩了没多久，40多级的号，然后找不回来了。明明就是用这个b站登的，可是登了也回去是1级,1,2024-07-26 04:21,Realme真我GT Neo闪速版
14623901,FINA,2,我一直在肝活动打主线拿石头抽奖的大号和只领补偿抽卡的小号，我感觉我的努力毫无意义😓,1,2024-07-26 02:14,荣耀 V30 Pro
107106489,牡荣,1,二游中的屎中屎，不止国服，日服也一样,8,2024-07-25 21:52,小米Xiaomi 12 Pro
2881893,水＆夏,2,24/7  从去年福袋到今年，我主丢三个池子，一个提妈，一个兽尼，还有一个就现在up的狂saber。你倒好，吃香构思难看。一共2k石头，50f不下。就给了一个兽尼。你好意思吗？七年玩家被你恶心到这种程度。<br />针对fgo这次道歉，并没有什么看到什么实际行动，补偿的苹果无非是之前扣掉的，圣晶石少量也没有看到说法，b站某睿智一波操作送钱，然实际与受到伤害的fgo玩家并没什么打关系，无非拉拢吃瓜群众，加ccg前夜发布道歉信，之后没有任何行动，总之洗白是不存在的，真香已经不能再香<br />更新一下，cba（包括第二次复刻）魔神2池子加起来800石头多不算f，0五星<br />20-4-26伽摩池花光了自己攒的240石头沉了，5-20司马懿150石头沉，9-7白骑士沉了600石头，宇宙凛180石头0个4x，这概率，呵呵……<br />感觉在这个大世界里面还存在保底给4x礼装这种伪保底，还没有大保底保护非酋的时代，我还是选择弃坑保平安吧！<br />各位老玩家，以后有机会再见。<br />来自开服断断续续玩国服和日服最菜的master的留言。,17,2024-07-25 19:42,未提供
37556046,小兔,1,怎么着，我这号从开始就是100抽才一个五星，抽摩根也是100一个，公主更是80抽一个没来，全是礼装，我都一堆礼装了！每次抽卡都是礼装，有意思吗？我这号是非酋号还是怎么着？还有你这概率这么低，资源这么难得，这是想干嘛？<br />非得把你那狗礼装和角色放一块是吧？八张礼装，一张角色，你那礼装和角色概率2比1？非得混池是吧？,2,2023-08-02 17:26,Redmi K60
103718924,min233,3,是什么支撑着我玩下去？<br />一符C呆，十连奥伯龙，三符曲亭，27抽公主，10符两仪，十连尺呆，30抽梅莉，10抽伊吹，更新一下，夹膜池十发恩奇都，两符狂娜。10抽库库尔坎+雨神。10抽熊伊<br />原来如此😎,13,2023-06-29 20:39,红米 K70
10290718,-似乎-,1,如果不是氪佬，不建议新手入坑，这游戏的抽卡体验极差，几百抽保底的情况下抽卡道具还特别难攒，常常很长一段时间会抽不到5星。只能说这游戏是纯厨力游戏，能活到现在在我看来已经是奇迹了,1,2024-07-25 19:05,华为BLK-AL00
109451792,屑屑妮,4,陪伴了漫长人生整整七年多的游戏，中间弃坑回坑不知道多少次。这次bgo八周年因为一首flowers又下回来了。,,2024-07-25 18:15,Nubia NX709S
