用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
567233304,珠珠,5,这款游戏IU设计非常有特色，可玩性高，非常适合新手游玩，有三种模式，可以自由选择。还有非常吸引人的剧情，我真的很好奇后面的发展,1,2025-01-22 02:31,华为DMG-W00
579026340,落幕,5,六百六十六0.01也能背刺，盐豆布袋盐了,2,2025-01-22 01:23,Vivo IQOO Neo8
109505370,小远子🍃,5,现在限免了，之前要钱我不玩，我现在理了，直接开玩 之前玩的音游是phigros,1,2025-01-22 00:13,华为JDN2-AL50HN
353897092,不要歪了,4,那我花钱买的算什么呢👿,13,2025-01-21 23:46,OPPO Reno标准版
66703203,下爆你^ω^,5,0.01也被背刺啦,2,2025-01-21 22:45,Vivo IQOO Z9 Turbo
520464785,早来.,5,时不时就限免，还不如直接改成免费游戏呢😇,6,2025-01-21 21:21,未提供
526221595,alastor,5,限免怎么玩不了啊求解答,2,2025-01-21 20:00,OPPO A系列
396774298,神1,5,不是之前我花十块钱买的啊，现在怎么免费了？,2,2025-01-21 19:18,OPPO PEXM00
497980816,木子,4,怎么更新后时不时没声音啊,1,2025-01-21 17:52,小米2312CRAD3C
21157592,楠昭烨,3,游戏是好游戏，但是没有反馈机制，留言也不会得到重视，同样的deemo，屁股肉，跃动旋律等等矫正判定都比较准确，大部分无线耳机延迟在0.3-0.8之间，而赛特斯二偏移值设定为0-0.5，又不可能为所有机型做适配优化，无线耳机根本不够用，音画不同步，只能眼压，巨大的败笔，还迟迟不修正，校正值改到0.8可以完美解决，一两年了还没动静。,1,2025-01-21 15:59,华为 Mate40 Pro
449316861,八戒,1,刚下载还是好好的第二天玩的时候就进不去了,2,2025-01-21 15:21,Vivo V1950A
529120436,朝夕,5,希望能够多出一些纯音乐,1,2025-01-21 14:06,Honor X40
38581102,独1无二,3,下载完后第二次打开就一直处于黑屏状态，删除重下二次尝试后依然如此,3,2025-01-21 12:19,魅族17
642159641,sjnsks,3,为什么打卡自动进入taptap?,2,2025-01-21 10:58,红米 Note 11 Pro
587790132,语诀,1,实名认证一直弹失败😂,2,2025-01-21 10:41,小米Xiaomi Pad 7 Pro
647682631,白鹅大大,3,（其实，我未玩过）浅问一下，限免是免费的吗,1,2025-01-21 09:24,荣耀 X30
590169132,雾雨轻纱,5,从华W被迫转来官服了，之前不知道下架了，一直在玩5.0，直到Miku复刻想充钱了才知道这渠道服已经废了大半年了，现在都5.2了（悲）<br />之前的游戏时长全都没统计上，唉，牢玩家的悲哀<br />(ㆀ˘･з･˘)<br />对了，游戏很好玩，没什么好说的🥰,3,2025-01-21 01:07,Redmi K60
11831373,唐学长,1,不知道该咋说这游戏，每进入一个界面就加载中，玩法也一点点，不咋地,4,2025-01-20 23:48,未提供
429226042,1,5,本来是因为初音才冲的。但玩了一下发现游戏本身也蛮出彩。并且玩法比较新颖，判定线是动的。而且他把游戏跟剧情比较巧妙的联合在一起跟其他的音游不一样的是，能融入到他的剧情。,1,2025-01-20 21:40,未提供
323977301,万山河,5,救命！谁能告诉那个fps上限是什么东西？,4,2025-01-20 15:06,Vivo V2166BA
9309727,∝咸鱼玩宏家,4,看一下为什么不显示订单呀？,2,2025-01-20 04:26,Huawei Enjoy 60
674141537,黑瞎子,4,最近不知道为什么进不去了,2,2025-01-19 17:52,vivo X27
370748755,墨瑜,5,有花谱和初音。好,1,2025-01-19 17:16,OPPO PEQM00
630163075,aaaa,5,趁着这次限时免费下载，玩了玩，个人感觉很好玩,2,2025-01-19 10:16,Honor X50 
422268062,买的拼好饭呢,4,喜欢，和舞萌一样让我开心。,2,2025-01-19 05:32,未提供
344003434,。。。。,5,这游戏以前限定的歌 ，和角色会返场吗,2,2025-01-18 22:31,Huawei Mate 30E Pro 5G
686683314,塔,5,实名认证不了怎么办,1,2025-01-18 14:40,华为P30
503578040,YU,5,这是很好的，没有一点坏处的<br />限免必须拿下😽,7,2025-01-17 23:37,未提供
344879,宁夏,4,很有意思的音游，还记得刚开始看剧情给我的震撼，就是真的太贵啦😭我从学生党没钱扣扣搜搜到现在已经上班，当初买不起的miku也复刻了，进行了一个光速购入，玩的还是挺开心的。总之还是很推荐有闲钱的人入坑的，就是需要仔细阅读购买规则，这个b游戏很多东西没有讲的特别清楚，最好还是看一下大佬的购买攻略，否则会花掉很多钱<br />✍🏻建议：<br />能不能推出一个重置剧情进度，好久没玩了想回顾一下之前那种感觉，本来以为铺面解锁是计划通类型的，就买了，结果只是解锁剧情等级限制，把所有免费曲包开了，结果现在剧情也不能原滋原味体验到了，难受的很😭,3,2025-01-17 22:46,未提供
697865063,睡眠小鱼,5,新手的话建议别选困难，因为就像我一样点了好多下，全都是失败我真的谢谢。,2,2025-01-17 10:15,OPPO A83
730186,XlentRK,1,苹果买的曲包安卓上同步不到，等于白买，进度也白打,3,2025-01-17 07:39,小米Mi 10S
46611212,Noter,1,龙渊，雷亚，谁玩国服我笑谁,6,2021-10-01 02:50,小米Xiaomi 14
3640659,NUAAWE,2,我承认这是我第一次氪金受到不公正待遇后的破防，龙渊你是真的该4，好好的cy被龙渊代理干碎了。游戏页面整成那个样子，这是一个游戏啊这不是你想加什么加什么的草稿纸啊。<br />氪金活动哪里合理了？凭什么内部直充购买miku曲包不能作数不能兑换？敲客服只会说“规则已经写明了”，申诉无门，连个反馈都不会上传，完全没什么用的客服。我完全不是个例，没问题，我这样的冤种就活该看不清规则活该破防。<br />玩了小七年，capso全收集，角色包allin，黑市曲包买齐了两个整合还有一些零碎包，不记得。miku19年2.3.9版本第一次出的时候就买了。这次只能说很失望，续雷亚没落之后干碎了我对cy2的最后一份爱。<br />永远忘不了3.0时在社区和大家一起讨论剧情、看榜单、画同人时的心动。剧情最好的音游没有之一，甚至这种独一无二的剧情体验可以成为手游第一。回不去了。<br />龙渊你是真的该*,74,2025-01-17 00:57,Xiaomi Redmi K60 Ultra
6470876,小丿然,5,2025.1.16<br />MAKE CY2 GREAT AGAIN 🙌<br />两年多以来最大的一次更新，选曲功能很赞！<br />-------------<br />2023.6.28<br />这次联动，很赞。剧情 谱面 选曲 立绘，都很满意。<br />再氪一个曲包，就当表扬你了（）<br />-------------<br />2023.1.18<br />5.0完美完结 感谢陪伴。<br />-------------<br />2022.1.25<br />终于更新了，情绪没有多大波动。前面的评价也不会改动，以防失忆。<br />一星扣给龙渊代理。<br />-------------<br />2022.1.24<br />傻*龙渊，摆烂是吧？就硬拖？本来就对你没啥好感，就想问你在等什么？一个代理公司都做不下样子，不想更了直说，别搁这恶心人。<br />-------------<br />2021.11.14<br />请以后更加注意优化，游戏评分狂掉你们不心疼的吗<br />-------------<br />2021.6.28<br />4.0 直接封神<br />谢谢雷亚 让我遇到这么好的游戏 泪目了<br />打完剧情立马氪了一个ilka 本来68觉得有点贵 算了 这么好的游戏不得支持一波?<br />带给我的感动难以言表 非常推荐新老玩家前来体验😁<br />感谢两年多的陪伴<br />Cytus2 yyds!<br />---------------------------<br />2020.3.31<br />完结撒花!!!<br />这是剧情游戏(不是)<br />从去年6月份玩到现在，一直在坚持，没有放弃。刚开始玩的时候困难评分都上不了A，每天练习，准度和乐感也在不断提升，现在的话，困难全连已经没问题了，混沌的话。。。还是需要多练。没错！多练可破!没有捷径!<br />真心喜欢cytus2!各种曲风都有!音乐炒鸡好听打起来还带劲，剧情也棒到没话说，已经被玩家疯狂请愿出动漫了。<br />究其原因还是有雷亚这样一个优秀的公司和cytus团队，还有各位牛逼的曲师!非常感谢你们，让我遇到了这么完美的游戏，也让我接触到了音游圈这个巨坑。<br />文采没有 只会尬吹<br />祝早日达到9.9高峰!<br />——来自一个弱弱的音游狗<br />————————————————<br />2.9NB!雷亚NB!<br />-----------------------<br />音乐很喜欢，即使是个手残，我也要坚持玩下去！😌<br />-----------------------<br />2.8.5更新<br />这次我觉得需要调整的就是肝度。其他还能接受。<br />看b站、tap论坛都骂声一片，大家各有各的看法，雷亚也只能尽可能满足大部分人的需求。大家也不要一直心怀怨气，如果热爱这个游戏，肯定是希望游戏越做越好的，那就为雷亚提出自己的意见和建议，让cytus2变得更好。<br />------------------,73,2019-06-10 10:18,小米Xiaomi 14
323334835,like me please,3,半年不玩cytusII，一朝回游发现之前的得分全都清空了让重新购买重新打，不是我好不容易打上去一次你让我重新打💔💔💔,6,2025-01-15 17:31, iQOO Neo7 SE
324863954,liyofu,4,有点贵😭😭😭😭，别的蛮好,2,2025-01-16 20:51,未提供
672342968,邪恶のMOTE,1,哥们你搞笑呢，我都下了1GB多了你还让我下个1044.5MB的档案，并且网络满格，半小时了还是0%，欺负我手机是3手的啊<br />这是单机还是联网？,15,2025-01-16 19:21,RED HydrogenONE
61821265,yudi_z,3,miku就7首新曲甚至5首另收费，5首卖30啊，bro是向sbga进化了吗，也难怪这么久了评分和榜单都掉了,3,2025-01-16 19:16,未提供
511221523,灵活不过我的舌头,5,为什么……有种看动漫的感觉,1,2025-01-16 13:30,Vivo V2314A
35014141,，。？？？。？？。？？？,1,买过了为什么还要再买？,17,2025-01-16 09:53,OPPO PKA110
46040989,sumiso,5,我宣布你游堂堂复活,3,2025-01-15 18:10,华为FIN-AL60
22566874,兜兜转转,2,界面乱的一塌糊涂，按钮功能全靠蒙和猜，<br />一款付费买断音游，里面的歌绝大部分还都要钱另外购买，免费的没几首………<br />😂用这个听音乐不如去玩QQ飞车,4,2025-01-15 02:09,一加手机Ace 3 Pro
401686460,毛毛虫,5,音游里面就这种圈圈的玩的下去<br />不过最近怎么有的那种长按圈我明明按住了却还是miss……不知道是什么原因，总是整得我红温😂,2,2025-01-12 11:25,小米Xiaomi 14
592379131,小婉,4,挺好的，耐玩性还可以，创新也不错，角色立绘也很好看,1,2025-01-11 10:37,华为畅享9 Plus
590775741,Midnight,4,游戏是好游戏 扣一🌟是因为希望雷亚你清楚cy2才是你最骄傲的资本 请多把重心放在cy2 不要赔了夫人又折兵,11,2025-01-09 19:19,iPhone 15 Pro Max
533768945,小赵爱吃司岚的所有。,4,有一个问题就是一开始视频过后，那段新手指引玩的人心急火燎的。中间那个漫长的停顿，而且它是视频样式的，并不是真的操作。就让人特别急躁，所以我坚持到一半就跳过了,2,2025-01-09 02:20,小米Xiaomi 14
111716737,张开嘴～啊,1,666买过，还让老子重新买。,11,2025-01-07 16:30,Redmi K60 Pro
409278678,落浩,5,为啥之前买的还要重新买一遍？,2,2025-01-07 02:41,未提供
421074060,长矛沾屎戳谁谁死,5,很喜欢的音游，我不是很会玩音游我尝试了很多音游，直到那一天我接触到了这款游戏！哈哈哈没想到有生之年我还能玩到适合我的音游！！非常喜欢这款游戏，虽然我不爱看剧情所以我很多剧情都没有仔细看知道个大概。但是立绘真的超美，选曲也都很好听ヾ(・ω・*)ノ,81,2025-01-06 02:11,"Honor V7 Pro 11"""
98676710,xqbzqd,5,不必多言，评价已改,3,2024-05-26 23:03,Nubia Red Magic 8 Pro
453920543,❧,1,剧情不少 开头登陆进去就是一段无法跳过的动画,2,2025-01-05 21:27,未提供
625743791,Bac114514,4,雷亚不错<br />🐉冤纯史,3,2025-01-05 21:09,HONOR Pad X9
645649470,期待与你相遇,1,懒得喷了哈👌，不还是要钱吗？就让玩一首,31,2025-01-05 20:58,iPhone 13
100308560,(●⊙(工)⊙●）,4,告诉我最近更新出来一进去谱面就右边黑一块空地是想干嘛，换手机也这样,1,2025-01-04 13:45,未提供
30649674,。,3,怎么感觉越来越不对头了,1,2025-01-02 14:59,小米15
59263827,Cxuan,5,很早就入手了，现在基本全曲包，最大的特点是剧情相当精彩，强烈推荐！😍😍,2,2025-01-01 22:20,红米 K40 Pro
49573721,weckerHG,2,曲库很怪，很多歌的节奏点很模糊，优化很差，加载模拟器属于是，甚至还会卡屏，我寻思小米十三怎么都能玩个这吧，卡的我怀疑人生,2,2025-01-01 21:36,小米13
98499379,林歌,3,"打了其他音游回归cytus2后感觉cytus好难音押。虽然曲目都很好听但是铺面是真的抽象，感觉很多node都没对上节奏，打起来一点都不爽（可能是没习惯)。然后就是cytus没有像屁股肉和源神一样的类似ppt的机制，玩家对自己的成长没有直观感受，也难以评估自己的实力来选择合适的铺面练习，很容易像无头苍蝇一样乱撞，没有其他音游推分的快感。而且感觉普通p判定太松了，很多时候自己没按正确的节奏击打也还是普通p,然而普通p对结算分没影响(只影响tp值)，少了很大的一个负反馈过程，很多时候糊过去了一看结算分不错就不想推了。我记得高一就入了cytus系列，一直就没有系统性练习，断断续续到了大二技术还是依托。大四入了源神，好家伙一年不到就把我逼到红框(源神正负反馈真是拉满了，更别提要推剧情必须过9.5定数的present风暴)，真真切切感受到了自己的进步，而且总感觉源神或者屁股肉都是目押和音押结合的，打击音都能对上节奏。cytus打击音要么就是default软绵绵的，要么就是抽象的搞笑音。。。不过剧情还是很顶的，以前的雷亚写得一手好故事。",144,2025-01-01 15:57,小米Xiaomi 14
103760137,学霸,4,游戏的加载可以快一点吗，老感觉加载有点慢了，无论是选歌还是进游戏的切换界面,1,2024-12-29 03:09,Vivo IQOO Neo9S Pro+
583650252,小小满穗儿,5,移动端第一音游，无需多言，当初的雷亚有多强，从这就可见一斑,1,2024-12-28 22:16,小米MI MAX 3
16343552,一只路过的鹅,2,从bk版本到目前为止c2一共有5次更新，龙渊只同步更新了一次三方联动，剩余的四次更新里有三次延期，一次取消。<br />你就继续拖吧，谁拖得过你啊。<br />能再给龙渊送一分钱的都是神人了。,8,2024-12-28 14:09,一加手机Ace 3V
577626411,大美女,5,很多歌都很好听，我节奏感蛮差的，感觉很难玩， 花钱下载进去还要花钱买音乐，虽然已经有一部分是免费的，但这个真的令人有点小难过,6,2024-12-28 00:41,一加手机一加平板Pro
567700276,甲日卜,4,为什么进不去啊？,1,2024-12-27 14:13,OYSIN 2021A288
680663286,hhr,5,橘子风格多，剧情有意思<br />可玩性好<br />💃🏻😍,2,2024-11-06 01:08,一加手机Ace 3
397874352,User397874352,5,很喜欢的音游，入坑太晚了呜呜呜,3,2024-12-25 10:16,Oppo A96
36775300,可爱在性感面前不值一提,5,家人们我搞不懂了吧都，cytus：re是什么，是新出的音游吗？已经买了298的礼包兑换码怎么兑换啊,2,2024-12-24 14:24,未提供
50253526,Ixmy_1297,1,雷亚你们什么时候把代理转让给hasuhasu啊😅<br />Cytus: Re等一晚上到最后发现是龙渊想割韭菜气笑了,13,2024-12-24 07:03,未提供
646033590,财源广进,5,这游戏到底怎么玩，我不知道可玩的地方在哪？😂,2,2024-10-24 13:56,一加手机Ace 3V
111093076,不靠谱的老叶,3,本体内新增歌曲要二次付费？龙渊挺会赚钱👍🏻,1,2024-12-22 17:07,未提供
627091123,过往人烟,5,好玩，是真好玩，但是我习惯用二指，对于我来说…有一点难，当然这是我自己的事情，这边建议大家没吃过屎的可以用三指玩音游，爱吃屎的可以用二指玩音游😈,5,2024-12-21 13:45,OPPO PEPM00
105890019,Prisno,5,交互界面挺有意思的，曲谱的可玩性也挺高,2,2024-12-21 10:43,一加手机PHP110
30484382,R酱,5,作为音游老玩家，cy2绝对首推。<br />画风干净好看，谱面不错。打起来非常爽快。<br />玩久了最想表达的评价就是：<br />平常放着不玩，一打开就要把全部打一遍。<br />有游戏，有剧情，有部分解密，有短动画。<br />cy2作为音游，却五脏俱全，其他方面也能优秀。<br />我非常喜欢随剧情变化的登录界面，很有感觉。<br />2020.3.22<br />————————<br />时隔一年多我又来评论啦！！cy2真的是我玩过最久的音游，从1到2，两年多的时间里从未让我失望过，出的新角色也超喜欢！！！Kaf好可爱呀TT<br />现在还有α、β这些特殊谱，让打歌有了新的更高的挑战难度。之前一次更新给了body talk的β谱，实在没想到的新打法，surprise！想起朋友称cy的谱像微波炉哈哈，不过这确实是最合适我的音游，打习惯了都。对于游戏评论我不是很擅长，只能说每次有朋友问我音游推荐，cy2始终是我的首推！<br />剧情上代入感挺强，甚至听角色说着说着突然打歌是我没想到的，lvy的声音好温柔，想起当初第一次接触还以为是个帅哥🤣总体就是妥妥的赛博朋克风，非常喜欢！角色的皮肤也很好看，赏心悦目（？）动画做得太绝了！哎呀总之就是cy2真的哪里都做得很不错！<br />有个问题就是胶囊那边，有时候我明明已经几十个了却抽不了，是有一段时间的数量限制吗还是我手机问题？🤔还有希望加载能优化一下，我哪怕开着流量还是有点慢…<br />2021/9/22<br />————————<br />都快2025我还是断断续续在玩，以前评论写得好有活力啊，如今只想说neko新形象好漂亮有点惊艳到我，不过，也没有以前那么喜欢打了。<br />哇达西音游之途已在出勤的路上，抱歉.jpg（带上手套）,55,2020-03-22 08:57,Redmi Note 12T Pro
419604317,人多的是,4,总体来说还是可以的，机器人的歌太难听了，不堪入耳，硬嗨的，如果不是为了过任务。不值得做。另外我没买付费歌。希望添点中文歌。最喜欢第一个人的那首粉色的，像新娘子蜷在一起的那首歌。难度不算很大。剧情我是看不懂的。联系上下文连不起来,4,2024-12-20 13:38,Vivo Y300 Pro
584629418,Isim,5,开头动画很精美，剧情也很好，曲库也可以，音乐好听，可玩性很强，挺划算的，立绘也很好看，每个人物都很立体,1,2024-12-19 23:16,Huawei Enjoy 60
650272769,丽丽,2,我之前玩过，为什么现在想玩结果他又要重新买啊,5,2024-12-19 19:28,未提供
25836659,zRSemw Edd,2,抠疯了，好久没玩下回来打完一首capso才涨一点,2,2024-12-19 16:59,一加手机Ace 3 Pro
416137469,梦中影,5,音乐和观感都不错。,3,2024-12-18 08:26,Honor 90
645238564,五毒,5,超级好玩，以前不爱玩音游，后来发现其实是因为没开始玩赛特斯,3,2024-12-16 14:33,Vivo IQOO Neo9
108822504,弥音,2,刚开始玩第一首的时候感觉歌挺好听的，可玩性也还可以，结果到第二首就没声音了，以为是手机的问题，重新下了一遍，还是没声音，音游没声音，怎么玩？,3,2024-12-15 20:16,未提供
409000773,miyo,5,最爱的音游之一，玩了就知道为何五星，强烈推荐,3,2024-12-15 05:23,Xiaomi Redmi K60 Ultra
563800509,OPCI_2404_IL,5,40小时推满全主线角色，4.0 5.0神中神,4,2024-12-13 18:20,Huawei P50E
650849993,多大,1,为啥我玩没有声音啊,2,2024-12-13 02:53,小米Redmi K40
5557565,☆唯见江心秋月白☆,5,一毛钱充上热卖榜第一😂,7,2024-12-12 07:52,魅族21
6617011,A,5,一个像是在看动漫的音游,4,2024-12-11 23:56,未提供
595000825,玩源神玩的,5,2023.7入坑,18,2024-05-28 11:06,未提供
589347024,灰烬审判,1,进游戏下载一个多G，第一次下载了300停了不动了。关掉再下载了100多，再关下载了60多，开开关关好多次，还剩400多怎么也更新不动了,5,2024-12-09 14:33,红米 K70
4604929,咸鱼汪汪汪,5,我觉得这个游戏是一款非常优秀的音游。<br />🎮可玩性：触控灵敏，音效和视觉反馈舒适，手感在音游里绝对算是一流的。<br />🎼谱面设计：<br />铺面设计很不错，节奏感好，对手指的调配很有秩序，且对单手党极其友好。<br />🌃画面音乐：<br />都不错，音乐不比其它热门音游差，画面的话中规中矩。需要特别提一下的是这个游戏用模拟网络聊天的方式来展示角色的剧情，这个设计很有意思并且界面设计也有独特的艺术风格，这一点很有趣。,52,2024-12-09 10:35,Redmi Note 12T Pro
45116516,楚六六,4,游戏挺好的<br />但不知道为什么这里标签是买断制<br />也没买断呀,16,2024-12-09 08:53,华为BRA-AL00
23554545,悠曳的夏之三秋,3,没玩过，也不了解，看到一分钱我就买了,7,2024-12-08 22:47,未提供
567252788,封,5,很好玩，就是玩了一局脑子有点晕,5,2024-12-08 20:23,小米Redmi K40
634309492,荣,5,为什么我显示要注册账号,3,2024-12-08 19:07,Vivo IQOO Z7x (m)
512860959,雾潋,5,也是被吸引上了，但是为什么我下也下完了，资源包也是，最后说要查买没买，跳到tap之后就没了😅,3,2024-12-08 17:08,Honor Play 40 5G
627411016,北冥,2,其他的就不说了，游戏的曲包属实有点贵了，拿这钱买买东西多好,9,2024-12-07 13:44,Honor Play 6C
535848249,啊呀tap,5,🧝🏻‍♀️角色人设：绝了好吧<br />🎵曲库：<br />完美<br />💃🏻立绘建模：<br />完美中的完美<br />限制登录设备不给我开锁我就真的难过了……哈哈哈 只能再买一次 重新打就重新打吧 好几年前的号了 找不回来了（怨念）,4,2024-12-03 22:21,Redmi K50
565353263,whait,4,还行，可以，就是这个新手引导，能不能改一下？🙂😶，气死了，新手引导等于完全没引导，就展示一下按键怎么按是吗？要么画面弄得再简洁一些，要么就把新手引导做好，解释也弄得模糊不清，有防自学机制吗？新手引导你一定要告诉人家，每个按键的内容，虽然你告诉了吧，又告诉的模棱两可😐,4,2024-12-03 19:42,OPPO A56 5G
346532589,剑斩原罪,3,这个游戏好玩，但是剧情有点不明所以，最最最差劲的是，优化一点都不做，玩个游戏能死机,4,2024-12-02 18:01,小米Xiaomi 13 Ultra
386676363,阿噜,3,难度很大，不适合手残甚至是玩音游一般的玩家，一些节奏点配合圆形光电我觉得很怪异，第一关我就觉得并不简单，指引这块做的咋说呢，我能正常玩，反正其他的有点闹不几米。个人觉得更喜欢phigros。<br />其他的也不想探索了，因为游戏是让人心情舒畅的不是受气的😪,2,2024-12-02 14:39,Vivo X100
427244611,User427244611,3,怎么一直闪退,1,2024-12-02 01:54,OPPO A2 5G
9452459,剑常鸣,1,里面别的付费，强制剧情，一分都后悔，哪来真么多好评？,10,2024-12-02 00:21,OPPO Reno11 Pro
451033747,帅,5,0.1折不买能行吗,2,2024-12-01 20:45,Vivo S17
539802087,Yumn,5,不同角色对应不同曲风，选择多样，剧情线完整，立绘精美，谱面设置合理，推荐！,3,2024-12-01 14:41,未提供
598780571,佚名,5,我当时下载的时候是花了12块然后一个折扣给我干到0.01。。哇有一种莫名其妙的无力感,8,2024-12-01 13:41,未提供
544804817,鱼板,3,我啥时候买这个了？我记得我也没郁买下呀,2,2024-12-01 08:56,未提供
499981062,55,1,第一并不是全部都是中文，第二没新手教程导致第一次接触音游不怎么会玩甚至不知道该怎么玩，所以这两个下来就导致很懵。如果你玩过音游你可以买，但是没玩过音游就不用买了。因为并不是全部都是中文而且没新手教程导致很懵，哪个键点哪里也不知道甚至有什么用也不知道所以没玩过音游的不用买。,5,2024-11-30 18:35,OPPO A2 5G
378148081,User378148081,5,真的很好,1,2024-11-30 15:15,华为Mate 20
461188194,若般,2,服务器怎么天天断联,1,2024-11-29 23:46,未提供
11864304,手机用户11864304,1,纯被恶心到了，本来还奇怪这游戏为什么这么便宜呢，进去后还要付钱啊，且里面价格死贵，有这钱steam上多买几款游戏了，而且进去后歌曲并不好听,8,2024-11-29 23:23,Vivo X90
21953813,笙声~绊,5,也算是半个青春了 漂流 rip 很值得买 现在也没有当年的反应了 被薄纱,4,2021-02-01 12:42,Redmi K70 Ultra
593917868,Ghost,5,我最爱的音游<br />没有之一<br />几乎是Perfect<br />🎵曲库：Excellent<br />🎼谱面设计：Excellent<br />🎮可玩性：Excellent<br />因为我特别喜欢欧美音乐，这里面的曲子基本都太符合我胃口了，跟其他有的音游不同的是它是谱线上下移动来触碰音符，我喜欢，可玩性没话说，绝了😍,4,2024-11-28 10:52,未提供
565276784,骆队的领带,2,贵死了还以为买了这款游戏就可以全部解锁，结果还要自费其他的才能解锁部分歌曲，骗子也不说清楚<br />而且也不好听啊,4,2024-11-27 22:57,未提供
613430811,蜻蜓队长,4,游戏很不错，新手玩家想问一下玩的时候微微卡顿是手机的问题吗,1,2024-11-27 22:45,红米 K70
651070179,ทอฝัน🌈,4,这个游戏难度对我来说非常大，困难第二级我根本拿不到C，简单对我来说刚刚好，这个游戏的画风也很好看，很有特点，喜欢玩音游的我比较推荐下载,3,2024-11-26 07:49,未提供
416114152,戏言.,5,游戏很好音乐也很好，就是这个混沌模式是碳基生物可以完美过关的吗？😡,4,2024-11-26 00:07,OPPO Reno10 5G
544449311,滚,4,总体来说很不错，比一的画面质量好很多，剧情也衔接的上，音乐也很好，曲库很多，在我心里是个五星游戏，就是我玩着玩着会突然没有声音，手机系统声音开着，游戏声音也开了，还是没有，突然就没声音了，重进几次都不行,3,2024-11-25 22:32,未提供
454086453,冠位保持者,5,一时蹦迪一时爽，一世手元一只手（）,1,2024-11-25 22:19,未提供
4364652,老翔帝,1,我一直黑屏进不去！！！,5,2021-08-11 10:34,Honor X50 
685472697,啊大大哒哒,3,画风建模都挺好看的<br />整体还不错就是本人手残党有点玩不过来,4,2024-11-25 08:11,Redmi K50
47756697,丨丶灬幻幼▄︻┳一,5,最近曲包打折，骨折那种，赶紧买,2,2024-11-24 22:24,华为HBP-AL00
7744615,走走停停：闲云,5,真的很好一个游戏，美术剧情都挺不错。前期你得耐下心来，唯一一个不太好的，就是太贵了，那些角色联动的68一个，普通的30块1个，相当于一首歌都要三块钱。,5,2019-12-25 15:00,Vivo IQOO Neo8 Pro
590168772,亦羽,4,可以，虽然我是花打折买的,3,2024-11-23 13:24,Realme GT5
627183714,电灯泡,5,游戏难度较大，不适合我这种手残党，但一些较为简单的谱子玩起来比较有体验感！:)<br />可以看出来游戏中的人物立绘很精美（不过我个人不注重立绘）###<br />这是Cytus第二部游戏中的剧情很上一部有点联系，如果没有玩过第一部可能会不理解剧情和游戏的世界观（我也没有玩过第一部，比较建议大家在网上搜索一下第一部的剧情解说，大部分讲的还是很详细的）～<br />刚开始玩没多久，很期待后面的剧情！！！<br />超爱NEKO！！～～<br />🌃画面音乐：身为音游真的很符合我对音游的刻板印象，不同的人物音乐有不同的曲风，有一些音乐我超爱！！,45,2024-11-23 09:52,Oppo A58
646457778,予,1,角色内购很难受,11,2024-11-22 15:50,Redmi  K70 Pro
50483174,洛华曦,5,非常标准的音游体验，对这个游戏新鲜感不足只能是因为Cytus一代太过经典。<br />优点如下<br />标准音游体验，音游大厂做出来的游戏判定之类的确实无可挑剔，不会出现进度条不准，难以判定之类的问题，打歌流畅丝滑，能够体验出这款游戏作为音游标杆的质量。<br />画风非常优秀，设定的高科技风格也非常优秀，在各个细节设计中UI都是非常一体化的，衔接流畅，除了频繁的加载有点烦人以外游戏内的UI挑不出一点毛病。<br />立绘精美，cyt独有的美术风格很有印象特点，角色设计独特，很立体，个性鲜明。<br />而且作为一款音游，它有令人惊喜的十分优秀的剧情，就算放在剧情类游戏中，也是比较优秀的。<br />多线叙事非常精彩，但是也可能让没接触过这种叙事方式的人看的一头雾水。<br />曲库丰富，依据角色不同性格，角色定位，剧情需要等等，整合了曲风多样的不同曲包，比如PAFF趋向于流行乐，Robo-head偏向于电子合成的DJ乐，Vanessa趋向于史诗感交响以及剧情曲目等等，从曲包曲风的细节也能对相应角色的个性与故事略知一二。<br />剧情演出与交互融合较好，但是最终结局note出现有点突兀，很容易漏点导致打不成想要的结局。<br />综上所述，cyt2耐活王或者说雷亚耐活王不是白叫的，雷亚旗下大部分游戏确实是有长线运营的能力。<br />接下来是一些缺点<br />部分系统设计可有可无，按键声基本上是为了整活用的，归来半生仍是默认，按键演示换成cyt一代以后，画风不太符合导致手感稀烂，所以这几个系统大部分是为了娱乐存在的。<br />上面那个不太影响，下面这个就是cyt唯一的史，capso<br />capso这个系统自从上线以来争议就很大，我个人是不太喜欢，奖池浅，把一些本来直接下放也无所谓的东西与肝硬绑定，池子也很浅，梭哈进去结果角色等级升了几级其他毫无提升体验很烂，后续也不补充就那么耗着，这个系统确实有点让人不舒服。<br />下面这点比较特殊，我不做评判。<br />雷亚作为弯弯公司，皮鼓有一些歪，有一些曲子会在曲中夹带一些关于特殊局势的私货，目前龙渊代理的版本其实是瓷器特供版，在国服积极认错，在外服根本不改，处理方式一般是仅国服下架，例如 《小恶魔x3大脱走》<br />抛开上述这些实际感知不强的缺点，cyt系列确实是音游常青树，如果你喜欢音游，cyt是你绝对绕不开的一款游戏。,299,2024-11-20 10:56,小米Xiaomi 14 Pro
56670258,手机用户56670258,5,非常好玩，音游里数一数二的，真推荐,1,2024-11-19 23:23,小米MI 9
