用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
702408051,灰毛绿瞳少女厨,1,快跑<br />开服玩家，中间退过游淡过游，最近厕化又又又又又作死,2,2025-02-25 01:10,未提供
63642496,Ashley,1,新衣服预览加转盘特效买完以后货不对板想要带特效的还要花三百多抽奖，一个配饰放gh盒里卖五百块满保底要一千，提前抽到居然不重置保底而是要把第一轮保底抽完再开下一轮，厚颜无耻的返场衣服圈如钱，更新后一坨一坨的bug，知道你为什么留不住人吗逆水寒，因为你是史,3,2025-02-24 22:12,Vivo IQOO 12
695433156,最长15个字符,1,268+800，全转盘+全限时，逆子活不起了，过个年到现在是准备圈钱跑路吗？,2,2025-02-24 22:11,未提供
432503591,仙林岛的小林子,1,剧情下山一进青楼就看见翅膀，人物角色聚光灯，灵宠，这还是我之前玩的武侠么？,3,2025-02-24 18:56,HONOR Magic6
557562749,少管我,2,越来越不如以前了，现在都明晃晃的把手伸你钱包里了,1,2025-02-24 17:11, iQOO Neo7 SE
462776956,晨,1,288+800 好🐶,1,2025-02-24 16:55,未提供
642869005,逐梦之旅,5,很休闲的游戏，目前个人感觉最好的游戏，剧情很不错，不用氪金也可以玩的很顺畅，值得推荐,,2025-02-24 11:50,未提供
682068544,木木,2,高开低走，浪费感情和金钱，退坑补打分。,,2025-02-24 09:13,华为 MatePad 11
5742094,沫影,3,只要不追战力，是很好的游戏，玩法丰富，独狼也开心。<br />下载速度特别慢的废物,,2024-07-18 18:47,HONOR 100 Pro
645188077,lion,1,名字显示真的烦,,2025-02-24 00:25,HONOR AMG-AN00
389396965,“ℳএ᭄ꦿ* 残念এ᭄”,4,这游戏总体来说还是可以的，但是我换了新手机，我用游客号登的，现在登上去号不在了，所以侠友们，退江湖了祝你们玩的开心。,2,2025-02-23 18:07,华为MIS-AL00
319247347,红鸾,2,逆水寒以后别做育宠了哈，商城买一天冰冰莓一只没给，双方都是扭蛋机出的芝芝酪繁育出来的冰冰莓还能掉瞳色你也真逆天了哈,,2025-02-23 17:36,未提供
362944242,一号玩家,5,60pro 1T内存的配置，更新完新版本频繁闪退…,,2025-02-23 17:18,Huawei Mate 60 Pro
60474001,Fxl,5,凉凉了。紫金鬼区了,1,2025-02-23 16:12,Xiaomi Redmi K60 Ultra
540136163,Morri,5,挺好玩的就是官方老搞看不懂的操作然后滑跪,1,2025-02-23 14:42,OPPO PHM110
589954528,九九小朋友,1,逆水寒我都不想说什么了，新出的宠物那么多人抢。而且还是没道德的抢。怎么了你不会搞一个谁刷的宠物就是刷的那个人固定嘛，你这个游戏一天天的全都是没用的事情最多,,2025-02-23 13:24,Redmi Note 11T Pro
42778717,Sinking in,3,出的东西越来越不贴世界观了，到底是武侠还是仙侠啊,3,2025-02-23 09:47,未提供
499254542,菜,1,电脑能玩燕云模拟器能玩原神玩鸣潮玩不了你是你的问题吧,1,2025-02-23 02:04,小米24090RA29C
49129937,RAbbIT,3,逆子你能不能修修你的装扮站我新买的平板 我以为坏了呢 屏幕上方全是电流 要不是我一个宿舍的说她也是这样 我怕是要直接嘎儿了😑,,2025-02-22 19:56,OPPO Reno11
497786878,生命在于运动,4,以前不玩是因为奶妈没男角色😂自从奶妈有男角色后，断断续续也晚了很长一段时间 整体算及格线吧，还是比较推荐玩。比起其他游戏氪金来说这游戏算是平民游戏，也算是猪场有点点人性的游戏，都知道猪场卖猪黑的很,,2025-02-22 19:33,Vivo V2121A
16295521,kilig,5,稍微玩了一段时间，也结识了不少伙伴，找朋友，养女儿，盖房子，刷副本，无脑入就好了，运营听劝，福利多多，对萌新也有特别照顾，16年玩过三年天刀，真的没法比，这个不会圈钱，天天咸鱼也不会落下多少差距，不会有强制野人乱刀场景，除了几个采摘需要进战斗线，不过这么长时间我就遇见过一次在战斗线抓人的。,25,2025-02-22 18:25,小米13
423584817,逗比花开花谢花满天,5,好好好好一个南海 好一个水下世界 就是卡脚。风景太美了。笑,1,2024-03-01 20:52,OPPO Reno4 Pro中国版
656593219,亦舟,2,为什么一直卡在检查更新页面，谁说的删了重下有用的😵我根本登不上内存也够手机是新的,1,2025-02-22 15:22,Honor荣耀X60 PRO
637210767,YY^,4,就是现在进度太快了，新手根本赶不上，想回来的也赶不上，太卷了，不卷就融入不了😋,1,2025-02-22 14:35,红米 Note 10 5G
653838312,冤大头,3,游戏体验感还好，画面精美，就是我的账号已经不知道丢了几个了。,,2025-02-22 14:29,小米Xiaomi Pad 5 Pro
408584141,水汽,1,媚如男<br />忘如本,3,2024-10-14 23:43,未提供
513684893,ℒℴѵℯ血·栀ꦿ໊ོﻬ°,4,拍照超级好,,2025-02-22 13:07,中国电信麦芒11
640170273,哈哈狗,4,玩了很多游戏，联网型的仙侠武侠，原神，鸣潮，16州，仙剑，龙之谷，天刀，射雕等。还是逆水寒比较实在人物模型（天刀有点不足），动作流畅度（天刀，16州同级）龙之谷就有点拉胯，氪金程度的话。感觉都差不多，但是逆水寒还比较实在。主要是对新手友好，你懂的。,,2025-02-22 10:16,Nubia NX702J
474617376,黔左左,2,澜都地图什么垃圾，难跑不说，水下做的也是一团，探索也是一团麻，风物80个这么多，宝箱山洞野外全跑完，还要跑410多个宝箱到百分百，又大又难跑，恶心到家了，水下体验超级糟糕，根本控制不住人物😡😡😡,,2025-02-22 05:03,红米 K40S
539322971,阿菱,2,我说这个游戏真的是。这个更新更的我真是两眼一黑。每次一打开逆水寒。上来就一更新 时间又要挺久的 逆水寒算我求你了，你的赛季能不能不要更换这么频繁？每次更新真的搞得人很痛苦啊 刚想上游戏开开心心玩一下，结果发现要更新好久好久。激情的给我搞没了。😓,1,2025-02-22 02:52,红米 Note 9
33756650,朝见,4,新地图非常喜欢，海洋是温暖的浅海，陈致逸老师的作曲非常舒适，视听体验很不错，限时好评,2,2025-02-22 01:07,未提供
402798487,User402798487,4,从开服到现在玩了快三千个小时，游戏可圈可点的，反正我爱玩，对新人玩家可能有点困难，需要过的剧情和任务很多，我玩三个号感觉没啥压力，养老玩玩很舒服，氪金的点也就绑凿和一些喜欢的衣服，自己玩得开心就好，在逆水寒也认识很多人，主打社交的游戏,1,2025-02-22 00:02,华为BTK-W00
498559914,xiaoyueliang,4,游戏地图很大，对零氪也很友好,,2025-02-21 20:41,Vivo V2121A
591933160,查少妻,5,很好玩，喜欢玩的人就很喜欢，不喜欢的人就不喜欢,1,2025-02-21 18:03,未提供
108878831,林子没有吃的,2,你什么意思我还有一百多g不够你更新？😁😁,4,2024-06-05 09:17,Vivo IQOO 12
629263148,咩咩,2,育宠好样的，98抽不出绒绒，这周还没出朵朵，好样的逆水寒。🙏,,2025-02-21 16:21,Vivo IQOO Neo8 Pro
84277479,无名采花大侠,1,新版本水下鲨鱼冲击卡死我好几次😅😅,,2025-02-21 15:36,小米24090RA29C
581029926,以后v赣服通,5,王林捏脸快来试试吧,1,2025-02-21 15:05,Vivo X90
659338583,安,1,新版本一小时直接给我卡死机五六次,4,2025-01-17 00:39,OPPO A3 Pro 5G
105459324,时言,1,更新完无限闪退,1,2025-02-21 13:34,魅族20
422722314,z,1,更新完无限闪退根本进不去游戏我请问呢,,2025-02-21 13:07,Huawei Mate 60 Pro
611369150,阿姒,2,哈哈哈哈哈哈哈哈 谁信的这个真机试玩笑死我了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈谁被这个骗进来的哈哈哈哈哈哈看看我的绝美女鹅哈,,2025-02-21 11:44,Vivo Y55t
675769524,MaJinqiu🌹。,5,有时候的游戏更新太慢了，就比如我玩到了九光寒零上篇，我已经玩完了，可是夏篇到现在还没有出来，这好慢呢，我都等急死,,2025-02-21 08:27,Vivo V2166BA
631651662,琅轩,1,苦聊天频道久矣，聊天频道+1是真的绝了，根本就没有玩家之间的交流，想问问题都没办法，要么你的问题被复制+1，要么被其他没营养的话，比如串子的情缘dd，徒弟dd+1给淹没，尤其是刷新的还贼快，这个聊天频道可以说是名存实亡，玩家想要从世界频道获取信息或者找到搭子基本是不可能的，甚至不止世界频道，闲话和树洞我就不说了，连招募频道都有+1的存在我真不理解，之前招募频道连发言都发不了，现在招募频道要么收人，要么滴人。聊天频道滚雪球特别严重，如果只是单纯的复制别人的话还好，但是如果出现两句话相同的情况，聊天频道里面就会在第二句相同的话下面多了一个+1，这个+1大幅减少了复制的成本，也减少了人机凑活跃度的成本，这也就导致了世界频道里面，或者说不止世界频道，其他所有可以+1的频道都会出现人机来+1，让你们看到世界频道的活跃，让别人看到活跃。逆水寒完全是有能力把+1给去除的，因为新手频道就没有+1，它完全可以开一个单独的没有+1的世界频道，实际上有个频道可以说是这样的，那就是传音频道，因为其他频道的+1，传音频道的公正性还是很强的，但是传音需要消耗道具，怎么说呢，除非你主动私聊别人或者你发传音别人会私聊你，不然你基本没办法跟人交流，获取你想要知道的信息,8,2025-02-21 05:36,Vivo IQOO Neo9S Pro+
587389262,愿,2,忘如本哈，顺火暖你还记得自己是一款国风武侠手游吗？出那么多国风以外的服装干什么？<br />演唱会和机甲都出来了，演唱会我还可以接受，毕竟跟主线没有关系，但是这个演唱会真的一点特色都没有<br />新地图澜都我都懒得喷，哇塞，这还是大宋吗，再这样下去你就别用国风武侠作为宣传了，纯纯诈骗<br />还有那些乱七八糟的特效，先说外观，大世界中时不时就看到一些穿着现代服装、染色和特效五彩斑斓的玩家，配着游戏中古香古色的场景，我只能说辣眼睛，特别影响体验感<br />再者就是技能特效，技能特效花里胡哨的有什么用？是能增强攻击力吗，一进副本各种各样的特效混起来看不清一点，打完一把头晕眼花<br />关于时装风格，有很多玩家说逆子出现代服装是因为玩家呼声高，因为古风时装卖不好，玩家要现代服装，有些人还说穿什么衣服是个人自由<br />哈哈，要现代服装的玩家一巴掌，官方更是降龙十八掌哈<br />首先这是一款国风武侠游戏，你想穿现代服装你玩个屁的国风游戏啊，这就好比在一个女性向换装游戏里面要男体<br />古风时装卖不好，你不去好好钻研技术和设计，想想怎么提高时装质量，反倒转头卖起现代服装了，现在欧风都给我整上了，懒得评<br />还有女号的服装，你以为我想说不尊重女性吗？不，我就是单纯不喜欢露肤度高的衣服，是缺那几块布料的钱吗？,25,2025-02-21 02:59,OPPO Reno3 5G中国版
101052247,神里绫人,1,这款游戏不值得体验，别问为什么，问就是不服你那个媚芽的嘴脸，打把斗地主队友分数6500，我都4千几了，他们俩不要地主，就每次都给我，关键是这跟技术都没关系了，我每次地主都是牌不好的时候，就纯纯拿我开刀，什么意思啊，我知道你是自动分配的，可我就是不爽啊。某些人也别没事来喷我，换你，你估计也不好受,1,2025-02-21 01:33,Vivo IQOO Neo8 Pro
368281378,我不知道的,1,资源下载下不了？网络错误？<br />别的都能玩，就你特殊？,,2025-02-21 01:21,Redmi K70 Ultra
382706900,归墟热寂,4,我的<br />益智棋牌启动器<br />农场牧场启动器<br />家园建造启动器<br />😆😆😆,,2025-02-21 01:07,Realme真我GT6
43819750,冰璃吃糖,4,居然说我违规???请问我骂谁了??正常说感想居然还违规???<br />补上评论区补充的：还好没入育宠的无底洞😆<br />先说优点。开服玩家，被画面建模吸引入坑。虽说是网游，但单机的部分做的可以，休闲党没什么战力压力，一个人能自己打本领绝大部分奖励。这一年多出了许多新游，但就体验来说逆水寒还是第一梯队(包括画质建模)，福利也算中等。<br />缺点：1.同样是建模问题，男号那个手和脚堪比疯狂星期四的薯条，方方的。龙吟也不是开服职业，但是上线后轻剑就一直粘在手上，这会虽然跑起来加了握剑的动作，但是待机还是粘在手上，这会都又出了两个新职业了，为什么不优化一下???龙吟那个百炼武器特效也是丑的独一档。2.衣服的问题。开服288的衣服能不能优化?对比现在出的头发我都不想吐槽。衣服设计也是越来越人山人海了，男号的西装到底还要换色卖几次?衣服定价也是，李白那套和红珊瑚联动那套，纯纯恶心了一把玩家。去年说什么要少出天赏系列少出限时，结果少了吗？如少。3.地图。现代风地图我就不说了，一直宣传“国风”，结果地图是机甲。地图能不能轻量化，反正探索出的东西大多没什么用，逆水寒除去开服地图，我觉得最轻便的探索是桃花坞地图，很快就满了。玄机系列地图都挺讨厌的。4.职业平衡问题。5.冈易策划是不是都喜欢作妖，喜欢挑战玩家底线?,1,2025-02-20 23:23,未提供
653589128,꒰ঌ໒꒱,4,为什么我进不去啊？大家可以给一下建议吗？,1,2025-02-20 20:07,Oppo A58
404204150,吟风,1,从去年一月回游，玩到现在，今年的吃相格外难看，288限时一直出，仙逆联动婚服288，女号不值，联动进转盘，没见过这么吃相难看的，隔壁都没你难看哈😅,1,2025-02-20 20:02,未提供
566954004,困觉小狗,4,角色塑造的很好 让人感觉到了有血有肉的江湖 但是主控在平常事件里强一点吧 剧情杀好讨厌 但总体来说 很喜欢顺火暖 让我交到了好朋友,1,2025-02-20 17:05,未提供
503684191,叛经离道,5,少放点赛博跟机甲就行<br />认识了一些朋友<br />打副本很开心<br />多出点武侠类时装<br />来白帝霜华找我玩,4,2024-05-31 14:49,OPPO Reno10 Pro+ 5G
496310354,季柏,2,什么情况，我就几天没玩就成这样了，开头还好好的，后面就成这样了，服了，登录好多次都是这样，逆水寒，你坑我啊,,2025-02-20 14:02,Honor 70
543438247,温格西,1,不能单独开个抓宠物的空间吗，都不刷葫芦，我一刷就抢，***,2,2025-02-20 13:34,Vivo V2314A
644426156,999奶茶灵,2,我想去种种田的，结果主线剧情里老是有个什么师兄npc出来晃悠，烦的要命我每次都点跳过，结果后面才知道这玩意儿和我操控的女角色居然是一对，瞬间恶心得不行。卸载了，顺便给亲友避雷,4,2025-02-20 06:23,红米K70E
2073393,圆宝她爹,2,npc的建模能用点心吗？,2,2025-02-19 21:41,Redmi Note 12 Turbo
584481402,˶ˊᜊˋ˶,5,福利很好，可以免费获得很多衣服，玩法和模式也很多,1,2025-02-19 10:31,华为HONOR 20
425141422,拳头硬了,3,🧗自由度：<br />自由，非常自由。<br />跑图探索，自定义动作，在大宋泥甚至可以看到摇子<br />如果你有亲友一起玩的话，体验感更好，孤狼的话，打本也不慌，有人机带飞<br />🏹代入感：<br />我个人代入感觉得还是可以的，连云寨的剧情过得很燃，大寨主死的时候我都哭了，但顾惜朝的剧情除了连云寨的部分也太屎了…特别是非要跟傅晚晴在一起的那部分…感觉有点降智…不知道是不是端游也这样，但感觉怎么说呢…好屎…<br />流派剧情体验也很不错，特别是老流派，甚至龙吟的也很不错，但从玄机开始就非常魔幻了，不是兄弟，玄机都开上高达了，就不能给碧血营一个打辽人吗？这也太割裂了…<br />玄机赛季真的感觉跟之前的剧情太有割裂感了，给人一种…卧槽离谱的感觉，咱说能不能做的符合朝代一点嘞…？小寒别琢磨你的机甲了，这不合理…<br />还有就是你那中秋签到是认真的吗？就送那点东西啊？去年好歹送了衣服呢？今年没有了？？<br />🌃画面音乐：<br />画面音乐我没得说，感觉不错<br />✍🏻建议：<br />把仅妆容加回来！！！你快点加回来啊，你在乱搞些什么啊…！！<br />还有，你啥时候把机甲给下了？或者边缘化？或者你就直接加入副线补药加入主线啊？！<br />还有裁剪系统啥时候能抬上来啊？<br />🔖运营服务：<br />多听点玩家建议，少自己乱搞，不然你的流水低低的有😃,2,2024-04-29 23:26,Honor 70
697630836,哈哈哈,5,游戏的画质很好，剧情也很丰富，玩起来很有意思,1,2025-02-18 22:33,Realme真我11 Pro
701333975,该用户已注销,3,能不能弄个pc电脑版客户端<br />momo模拟器多卡没数吗，想玩都没办法玩,2,2025-02-18 20:58,未提供
371574997,花开富贵🙊🙊,1,什么时候出祥瑞什么时候给五星，超级大保底最后10发天赏石想什么呢😌🥀🥀🥀心死,2,2025-02-18 19:25,未提供
61199344,小雨鱼,5,我感觉你也是，还在捏脸。系统是最全面的。<br />不知道是我玩的久的原因，还是怎么回事？<br />感觉逆水寒的捏脸很自然，很舒服的感觉。,5,2024-02-04 14:01,OPPO K11 5G
8120174,恰时白露,2,把逆水寒重新下载下来就是我最大的报应，玄机版本重新入坑，直接见识了一把赛博大宋，机甲大战和捞到爆的机械翅膀，被喷烂了才放弃他们的狗屁审美，时装是越来越丑的，骨灰盒跟转盘是不会停的，反正谁便做一件垃圾都有韭菜买单，为什么要花心思好好做呢？圈钱是不会停的，新联动时装是演都不演了，呸！恶心🤮,3,2025-02-18 09:09,小米Xiaomi 14
547011233,我,2,操作按键太多以至于容易误触,3,2025-02-17 23:49,小米15
355965702,涛涛江水,1,画面还可以，就是各种系统眼花缭乱，懒人不好上手，不会也不想玩，太麻烦，打击感太差,1,2025-02-17 22:06,Redmi K60
575808854,乌塔UTA,5,缺点也有很多，但是同类型游戏里已经做的非常好了。,4,2025-02-17 21:01,Realme真我GT7 Pro
524859874,存在着,5,好玩，才玩两天就满配了😋😋,1,2025-02-17 20:25,华为BKY-W00
9795282,橙子吖,1,确实不错，已经连着几个通宵了………<br />修改于2025年：时过境迁，已经变成了逆水无间，,2,2023-07-06 01:28,Vivo X80
682432788,矜矜,5,我只是对市场价格不满意，低买高卖而已，我等了那么久，赚点铜板怎么啦，凭什么冻结我的铜板(⋟﹏⋞)，辣鸡逆水寒(◦`~´◦),1,2025-02-17 15:42,Vivo IQOO Z9 Turbo
652200854,小妍^,4,这个游戏确实是好玩，但是我要求官方大大黑屏和闪退的这个缺点改正一下，真的玩不了一点了每次想好好的玩一下，他就给我闪退了,1,2025-02-17 14:20,Vivo X20
416942051,LiKK_1-15,5,挺好的，对于我这个没电脑的来说，可惜到后面上线的人越来越少了，情缘也断了，上线了也不知道该干嘛，从一开始的开心到后面一个人内心空落落的，说实话这游戏是我倾注了最多心血的游戏，还是忍不住退游了😭😭😭,3,2025-02-17 12:14,Redmi Note 11T Pro
84497479,天涯浪子,5,一直在玩，一直保留着，主要王者，休闲就玩逆水寒，这游戏挺不错的呀,1,2025-02-17 09:58,小米13
688528782,ᥫᩣ,4,这游戏真的不错，画质好，氪金自由，而且还不肝,,2025-02-17 02:22,一加手机Ace 3 Pro
430350858,User430350858,1,圈钱，衣服太贵了,1,2025-02-16 19:01,Vivo IQOO Neo9S Pro+
428774394,我的安娜没有睡针,5,这游戏给我的沉浸感很强，我不玩pvp，只是跟朋友一起玩这一方面真的很幸福,,2025-02-16 17:31,Vivo IQOO Neo10
643472764,永劫无间什么时候出,5,玩了很多女性向游戏，发现还是一般向游戏适合我，可能是我不会被营销号带动情绪到处发泄吧😂最近出的骗子酒馆就很好玩,1,2025-02-16 09:10,未提供
329626902,源,5,我会以为师兄给逆水寒好脸色，想要更多的师兄剧情，逆水寒快给我出,,2025-02-16 00:04,未提供
650894483,小玉米粉,2,这个是官服吗,,2025-02-15 22:08,Vivo IQOO Neo9
455492061,汪梓琳,5,有点卡，可能是我平板的问题，很好玩！内容很丰富，角色捏脸也很专业😄,1,2025-02-15 20:23,Huawei MatePad Wi-Fi
21145149,Mr’Rei,5,由于工作，考试，一年没玩了，最近上线演唱会的活动惊艳到我了，只能说寒寒的活动做的确实用心，虽然大杂烩，但很用心，游戏非常适合萌新及所有玩家受众，好上手，自由度高，什么都不强制，优点很多，说不完😂，值得本人一个奔四大叔的5星好评,4,2025-02-15 16:40,Redmi Note 10 Pro
64568090,预录,5,风景很好哈哈哈,1,2025-02-15 10:39,小米15
64225651,asphyxia86,2,首先。这是一坨史<br />别看我时长这么多其实都在挂机发呆...<br />25.2.15<br />可能经历太多人和事已经妥协了<br />非常非常累的一款游戏，社交累打本累竞技累即使没事干也很累，不过我每天上线就是看角色建模养女儿儿子还有新衣服<br />畏惧社交感触的人最好不要碰逆子上次给我这么累的社交感就是光遇了<br />唯一给我不肯彻底退游就是充的钱还有养孩子很舍不得😢😢<br />24.5<br />逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo逆子还我古风mmo<br />你最近也是知道流水下降了，时装做成什么丑样还好意思抬上了😂之前的男装整治小组存在的意义有个毛用，懒得喷<br />逆子我真的对你又爱又恨，已经恨大于爱了。<br />挺好玩的，想入坑的赶紧入坑不入坑的快跑🤓<br />全靠隔壁衬托，现在还是逆子的优化看得舒服<br />🏹代入感：<br />剧情上，很多人都喷它是一坨，其实它真的是一坨🙏🏻主角开局一年寿命全程工具人憋屈<br />对我而言的话（主玩血河）关于门派归属感是没有的，有的话也占比30%（个人而言）<br />🧗自由度：<br />本来就是个缝合怪游戏，自由度是真的高。<br />自定义剧本模式大世界npc ai聊天野外pve打架情缘挚缘（同性结缘）打麻将斗地主茶壶吃瓜<br />官方也挺自由的，武侠mmo直接跨度仙侠甚至赛博（<br />社交：<br />逆水寒社交挺全面的，有结义情缘帮会后期还加了俱乐部系统<br />就我而言，在逆水寒没有朋友是很难玩下去的和伙伴一起打本唠嗑拍照零零碎碎的时光也算是挺有意义的江湖吧<br />不过无论有没有朋友，这个江湖依旧是自己该走的路，一个人也可以是一个江湖。<br />不过本人在鬼区，朋友都退游了。氪条2w+，号贬值特别快，更多的是舍不得自己付出的心血<br />游戏福利及优点：<br />开局肝主线送288半价券游戏期间不定期掉落纹玉抵扣券，偶尔会有雨露活动送天赏等奖励<br />对萌新挺友好，达到一定战力就送独珍装备及往期免费时装<br />捏脸自由，不肝不氪，每周的风云令庄园派对挂机就可以拿满，副本有超强人机大哥带你飞<br />缺点：<br />逆子官方公款追星不用多说了网上一搜就有（已是我的赛博案底）<br />副本外观掉落概率太低了，白发起码得刷个一年才保底，太无敌了。<br />官方态度时好时坏，出的东西也容易背刺玩家<br />还有门派的强度问题...不用多说，加强血河碎梦！！！<br />还是那句话，玩游戏自己开心最重要。,26,2024-05-21 19:44,未提供
12318701,fakkdepp,4,无氪/微氪（打折券买服装）体验：完全ok。可能赶上新春版本，半价券给很多，128拿下了一个衣服盒子+一套288。够我穿到天荒地老（盒子不能用半价券小号多花了三十块钱啊啊）<br />最近才入坑，玩过燕云一阵子后转逆水寒来（燕云时间不久，目前衣服报刊）能看出来很多部分优化过继给了燕云十六声，但开篇来说比燕云十六声更阳光点<br />副本能用ai队友，没什么强制社交内容，随便点点就能做完每日日常。不考虑pvp和卡池之类给富佬的玩具，作为一个打发时间的手游很合格（新春版本拿了288自选我会给它很好很高的评价惹）<br />不过习惯高帧画面用手机玩还是避免不了发烫，pc模拟器玩的时间更多，适配做的意外很好，当成小端游玩也没问题。虽然有不少历史遗留的优化问题，手感和boss交互…手游，不强求.jpg<br />不看社区作为单机来玩很符合我胃口，看一眼社区就能发现每天都在车猪场策划了，也是网易传统了（）玩家屏蔽一开，任务一接，捡大世界垃圾和跑主线看剧情的游戏内容够我玩很长时间,18,2025-02-15 00:39,三星Galaxy S23 Ultra
448811811,涣散.,1,。。。。。东西卖那么贵，咋缺钱吗。圈钱吗是？出货率那么低，知不知道玩这游戏的都是学生，学生哪有那么多钱给你？想让学生偷家长钱充游戏吗？bug还一堆，能不能修。还动不动闪退。干哈想🙄🙄🙄🙄,3,2025-02-14 19:13,OPPO A72 5G
122841060,User122841060,5,天空飞来飞去坐骑短缺,,2025-02-14 06:49,Vivo V2203A
407113793,咿呀,1,你是被冲了吗？我一动你就卡屏。,2,2025-02-14 02:19,Vivo S18
680153798,裕然,3,开服玩家到目前的评价；<br />大世界探索，自由度很强，玩法多样，新颖有趣；<br />剧情很好，主角是团宠，但有时候剧情冗长迷惑；<br />建模精美，画质挺好，但缺少点武侠氛围；<br />时装精美，但太过于现代了，古风衣服做的没有现代衣服好，好多时装有雷同性，像一个模子改了改再拿出来卖一样，男号时装不太行；<br />流派做得好，校服也很美，但为什么强的流派一再加强，弱的流派不停削弱，潮光出了碎梦就不用蓝色主题了是吧，还削碎梦，要不把碎梦删了吧（本人碎梦玩家）；<br />战斗一般，pveboss机制迷惑，特效花里胡哨，打起来费时又费力，老玩家爆率低，萌新爆率高，pvp我玩的不多，不做评价；<br />打造装备之类的，有些繁琐麻烦，而且赛季变换太快，每个赛季都打造材料都不一样，还不能通用，很麻烦，那个秒伤机制都懒得喷了，简直是一坨，老玩家都搞不明白，萌新更是难上手；<br />逆水寒最让人诟病的可能就是捏脸了，每次打开装扮站两眼一黑哈，正常的脸就那么几张，这不是百花齐放这是群魔乱舞。<br />逆水寒对萌新的福利太好了，现在萌新都不需要过剧情，打本，全靠逆水寒送的装备材料，一天之内能做的满级且战力上二十万，还有超高的副本爆率，那老玩家以前吃过的苦算什么，逆水寒媚芽名不虚传。<br />逆水寒现在是越来越没有武侠氛围了，从机甲特工到海洋奇缘，会呼吸的江湖呢，被你吃了？想要纯武侠的可以去隔壁，逆水寒已经成了各种元素混合的新大宋了。,29,2025-02-13 12:49,Redmi Note 12 Pro
582650148,.,3,这是我唯一一个删了好多次又下了好多次的游戏。<br />咋说呢🤔整体来说还可以，剧情的话感觉有点乱，比如有一个任务（忘了是哪个了），一会儿还在连云寨，一会儿就跑到东极海（好像是）。还有一点，剧情有时候显得主角，嗯......咋说呢，感觉有点憨。<br />服装方面的，刚开始还好，现在开始科技化现代化，这个游戏本身是古风的，所以感觉有点过于现代化，缺少古风的感觉了<br />画面音乐还可以，自由度也蛮高的。<br />✍🏻建议：<br />首先改一下服装，不是说不可以现代化，但也别失古风。然后剧情稍微改改。接着，咱改改几个男主好不好，有的地方建模真的......<br />祝愿各位玩家以后的每个日子，都是芝麻豆沙馅的甜！(^▽^)<br />（还有哈，各位都不保底）,37,2025-02-13 10:00,华为BTK-W00
97575804,LOVECR7,3,这是半单机游戏，没有什么可玩的这个游戏，换装游戏而已，皮肤越出越多，和隔壁暖暖没什么区别，只不过有副本，多人区别，永远只是一个人，独狼游戏，因为朋友都走光了，谁还玩这游戏啊，特别无聊的游戏 ，极不推荐入坑😅😅😅,3,2025-02-13 08:18,Realme GT5 Pro
98230178,望月眠~,2,玩逆水寒一年半，遇到的颠公颠婆太多了，心累，注销了,6,2025-02-12 17:13,未提供
702391589,芝麻好玩,3,除了画质不错，很无聊的游戏，周一打本，休息一周,1,2025-02-12 15:23,Vivo IQOO 13
126621239,落木桑🍂,4,玩法内容多，最近上线了愚人酒馆我非常喜欢，希望象棋也能早日加入进来<br />时装经常送抵扣券，这个福利挺到位的，男性的衣服唉，希望以后多问问男生喜欢什么样的款式再出。<br />支撑我玩下去的核心是高自由的配饰自定义功能。让我可以cos很多喜欢的角色。<br />希望逆水寒越来越好玩吧。,41,2025-02-12 14:48,小米15
28729040,三九海棠,2,服装都一样等于道歉 反正无所谓已退游,2,2025-02-12 09:21,未提供
476369131,忧无,1,一键连招无脑堆战力的游戏,4,2025-02-12 08:44,未提供
588618080,白音,1,毫无审美的一款游戏,9,2025-02-11 20:51,未提供
651194191,饰禅,5,值得体验，应该让所有人感受钱包空空的感觉，自己的游戏人物穿着288，自己穿着100以下的衣服的成就感<br />🏹代入感：<br />心❤️累了,2,2025-02-11 19:03,Vivo Y55s
678805855,岚岚,5,第一次那么长时间玩一个游戏，以前我玩游戏都是玩一段时间，腻了就删了，现在不删了，因为有好友在逆水寒手里，它对休闲玩家很友好。从那么多游戏看来，逆水寒还是最符合我要求的一款游戏。我比较喜欢逆水寒的社交。,1,2025-02-11 15:27,未提供
664533555,女朋友.,3,两个小时了给我心态都能给我整崩掉-_-||,1,2025-02-11 14:13,Vivo V2054A
429970815,一曲桃花水,4,还可以，不氪金也可以玩，我是微氪。就是副本掉白发太难了，其余的都还好。开服老玩家，之前的号丢了，又重新弄了个新号😋,1,2025-02-11 12:54,OPPO PEPM00
